dL,L_b,L_d,T_bd,lambda
24.993039886562812,32.3233958196538,57.31643570621661,87,0.009498507177225689
28.46305174478665,27.925733933893138,56.38878567867979,90,0.011264589750505963
28.354715752287582,25.963386716069294,54.31810246835688,96,0.011093276022575245
25.94675387198432,25.067419304246144,51.014173176230464,99,0.01035439036435889
25.571607551392994,32.468137583407184,58.03974513480018,96,0.008729339085255979
26.052888275132435,24.443791326211343,50.49667960134378,102,0.010261965262743035
23.701617276416794,25.88305230655421,49.584669582971,96,0.00976964981508591
48.44954814541603,27.356475027059023,75.80602317247505,156,0.009425834206673308
25.59961038215278,25.493526638750712,51.09313702090349,90,0.01114442839174299
30.8795559072434,32.44073851717816,63.32029442442156,165,0.005847644246260339
31.7010291431975,23.603934512668754,55.30496365586625,120,0.010236513402218409
37.264641834935674,23.814303951196784,61.07894578613246,126,0.010784498251383008
29.13998420632073,23.9975384005436,53.13752260686433,93,0.012331661739673974
32.476871098580304,24.623813915579372,57.10068501415968,90,0.01348282020986825
36.98573666148521,22.60455303469754,59.59028969618275,120,0.011653865582511948
29.21069309410577,28.58774772415235,57.79844081825812,81,0.012538686575555576
39.98061179576818,26.284172461025985,66.26478425679417,108,0.0123522968062133
31.216512517863766,26.88919649807313,58.105709015936895,93,0.011953261003358272
27.85418519217434,34.17173257448433,62.02591776665867,99,0.008687553333340342
29.25304839405954,28.556306781795143,57.809355175854684,90,0.011305484156072987
35.8123357206368,33.50170993028323,69.31404565092004,81,0.012949543134689469
25.85846199275291,27.35467036896566,53.21313236171857,93,0.01032252858604183
24.620409752923738,27.08623081401357,51.70664056693731,81,0.011515925003758365
28.82273537259684,28.568681975894243,57.39141734849108,87,0.011567822128996397
41.260637792819686,30.568965088870492,71.82960288169018,150,0.008216738858463657
29.605624757497306,28.238382428270445,57.84400718576775,120,0.008620917083675409
27.1758053481187,25.93931946260242,53.11512481072112,93,0.011118087146398923
21.808511226636217,26.86422214917123,48.67273337580745,72,0.011908718480101929
24.723856036163152,30.296155908701206,55.02001194486436,78,0.011036175668948935
16.33106856627886,38.71767725463185,55.04874582091071,45,0.011282606442162687
18.504738880293544,33.600967229796964,52.10570611009051,54,0.011721085340550524
38.09666124272246,44.5897860207576,82.68644726348006,69,0.012912139234576873
28.339608247108465,33.20793511461629,61.547543361724756,66,0.013487473564800236
34.10892084659241,35.959436918177914,70.06835776477033,87,0.011061984518938145
28.10798064069887,45.63615400157791,73.74413464227678,63,0.010989699898520226
32.81274592926621,33.91783245225371,66.73057838151992,75,0.013017387095180388
39.1673084575841,32.688176536369994,71.8554849939541,102,0.011140484181023877
22.572463445260453,34.27502118649831,56.84748463175876,60,0.012165649281119243
38.76391921351412,34.62475042019884,73.38866963371296,96,0.011289100757105206
25.800479466427504,25.146376716110723,50.94685618253823,87,0.011708535439654078
29.93199169560926,28.471680441372325,58.403672136981584,81,0.012796684394266539
41.94514482594534,30.3598709271159,72.30501575306124,135,0.009273556090656967
35.13675976512203,27.35014918566398,62.48690895078601,165,0.0072242743843020235
35.07785973890965,23.280621405802908,58.358481144712556,120,0.011048439738243635
22.374292776443554,34.53279068561836,56.90708346206191,69,0.010444077030388606
25.634979272123488,35.73226426298978,61.36724353511327,66,0.011821840089226949
20.98901196748349,28.53270894830059,49.52172091578408,108,0.007365228931105356
21.880069040831938,30.41018648740509,52.290255528237026,87,0.00898836157105604
24.16757488156063,27.76059163896358,51.92816652052421,90,0.010038655249135683
24.857412038475577,27.45914458995259,52.31655662842817,81,0.011481245746208433
23.55553097285545,27.383435411563774,50.938966384419224,84,0.010660312301956422
27.200920096524744,23.27233986380139,50.47325996032613,93,0.012009709674832288
26.268841518921647,25.37685141481184,51.645692933733486,84,0.012203987593937421
30.451154651043645,23.23824385113845,53.689398502182094,117,0.010325950391636828
28.812392215426527,24.919322464042835,53.73171467946936,81,0.013685296724399224
23.048655788314175,26.55708628197525,49.60574207028942,66,0.01365773118978519
25.904455247051796,25.968758444035036,51.87321369108683,90,0.011091252338698314
34.6792279012217,26.288257792122046,60.96748569334375,162,0.007491490847173194
35.20069300838165,32.15710119333072,67.35779420171237,123,0.008672418976632883
30.20831123279224,22.45444587434571,52.66275710713795,120,0.010248182784906745
27.0142949109872,27.1183518684911,54.1326467794783,93,0.010722897083484685
22.237732757761403,25.149127441397813,47.386860199159216,84,0.01088069912762155
22.278109623210906,24.863482891475282,47.14159251468619,87,0.010608874617445224
26.05431584054966,23.18041712889588,49.23473296944554,87,0.012491608112871717
36.34449763327892,21.43335646799596,57.77785410127488,87,0.016444354349768903
33.74529926315721,25.898076987513896,59.6433762506711,117,0.010286469655536557
29.325562272731315,28.088365898012658,57.41392817074397,108,0.009550259916116322
28.17249705561526,34.68223105092055,62.85472810653581,102,0.008410044749943038
32.66612314917009,29.61155168663579,62.277674835805875,114,0.009408377105639966
22.68109228449427,34.36393794767805,57.04503023217232,90,0.008124509246385768
25.152220753247338,29.232052874895547,54.384273628142886,84,0.010662361632589669
20.095731996223353,28.672382630970016,48.76811462719337,54,0.014190303770984973
20.91221209828913,34.13389533947361,55.04610743776274,45,0.015320788544658518
19.081204676586637,26.02063404956649,45.101838726153126,63,0.012595716413213947
36.79593684407509,30.212940631708392,67.00887747578348,108,0.01064060769236053
27.18227856205323,26.86793917591194,54.05021773796517,93,0.010843169481167607
29.56243184267617,34.04827092568563,63.6107027683618,78,0.011560102432936576
28.51226715747219,29.77841116857761,58.2906783260498,87,0.011137912753437921
22.47301577814905,25.677401466185625,48.150417244334676,69,0.013145638978479158
25.184220704288187,26.772485018469915,51.9567057227581,81,0.011809369193811809
25.28508664941662,32.50950701801795,57.79459366743457,78,0.010641959806097384
35.19968402365101,32.517062880887785,67.7167469045388,87,0.01216454847134779
20.648422578402176,30.20811294413314,50.85653552253532,81,0.009277742239823913
20.212780298629184,26.90783250770191,47.120612806331096,84,0.009623001412027947
32.21754048766067,32.841053506415676,65.05859399407635,69,0.014293322262188253
24.953567816842366,32.811679713715684,57.76524753055805,63,0.012952259602972579
27.495796496545925,30.612532192169777,58.1083286887157,72,0.012841980202030888
36.79294056305946,31.444473291731665,68.23741385479113,87,0.01284777586929833
53.12080654548791,25.996317715613667,79.11712426110158,201,0.007988471159048553
29.90292433118427,24.161079333600778,54.06400366478505,117,0.009931482467046724
25.43620416545817,24.25500794155389,49.69121210701206,93,0.011125893352335613
34.31914634826773,22.963509006661518,57.28265535492925,114,0.01156802856661544
37.95591879640237,23.240510091359283,61.196428887761655,105,0.013302911744137393
29.09141852871991,26.762803628174613,55.85422215689452,108,0.0098281211422632
40.44593751284395,25.83337341983799,66.27931093268194,153,0.008884461146624544
22.23251046998962,34.934171621700436,57.166682091690056,66,0.010765691350654968
36.206644771852496,26.05407235525157,62.260717127104066,99,0.012695083888335412
30.43027719069646,27.377179967327127,57.80745715802359,96,0.011232101721703141
28.821293302344603,25.36902490226507,54.190318204609675,93,0.011773839251379443
48.372479646437036,35.86902146869868,84.24150111513572,114,0.010805199615055465
35.453311639436244,30.745084715652588,66.19839635508883,87,0.012717706739739022
30.35588602348652,31.283649642913467,61.639535666399986,84,0.011648180505670108
27.689928738718322,33.766835386170044,61.456764124888366,72,0.011999511527705842
21.996580458888495,36.27306068320394,58.26964114209243,51,0.013408743964980246
36.66411311462549,29.71071601312502,66.37482912775052,123,0.00942807209843113
34.28104540958936,34.26266035210838,68.54370576169774,90,0.011115411301573492
38.51032321181059,28.74414871282086,67.25447192463145,99,0.012387493887851913
34.49472857990274,27.394637628655317,61.88936620855806,96,0.012247896122200586
26.134590504041718,32.16301644539856,58.29760694944028,60,0.014300565766274056
23.04735247074964,23.091474973019626,46.138827443769266,105,0.009510676303011632
25.84155018991963,25.60938343397318,51.45093362389281,120,0.008387706141924365
28.10503504176426,35.129831776662954,63.234866818427214,117,0.007248064884920732
24.93170374644147,42.16476256512777,67.09646631156924,87,0.007703436290567238
21.814254896290645,22.69943213495846,44.513687031249106,108,0.008996229596919958
16.663258481301945,26.61944326674265,43.282701748044595,78,0.00899115587336854
19.748751994774604,24.793636764531445,44.54238875930605,84,0.010062012225254666
35.7450017911374,30.34077599390551,66.08577778504291,84,0.013370021913038639
45.04392082813187,19.89524095581583,64.9391617839477,126,0.01354496341987024
35.45297463017982,18.346362022193695,53.79933665237351,114,0.013614862904324149
29.611066153552965,20.725405576091656,50.33647172964462,117,0.010941912496118924
26.78588803445929,21.919305318818694,48.705193353277984,108,0.010665495708281974
29.736541356316824,21.484910442770985,51.22145179908781,120,0.010445203176872512
26.057006230415546,22.622997546456347,48.68000377687189,96,0.011516033134833792
23.328504493672817,21.49115368295054,44.819658176623356,99,0.01071099711840446
27.58222723879082,25.602093505610974,53.184320744401795,111,0.009502154976371815
20.367738580960356,27.793146384625587,48.16088496558594,69,0.011494677317016143
23.043653084136402,23.315380763543345,46.35903384767975,81,0.012241586536186407
25.944690356644013,22.513931531609476,48.45862188825349,99,0.011171064292094753
24.920845745469606,24.356116324033202,49.27696206950281,87,0.011685393196766711
25.361066279488146,19.48050640234398,44.841572681832126,96,0.012529225999171202
23.983484476669435,22.626027200922774,46.60951167759221,78,0.013367193683228546
28.179972682186,22.479808040764926,50.65978072295093,93,0.012604420605323866
30.867154733764586,25.009121354190647,55.87627608795523,96,0.012081057316505222
25.739801229037912,22.675850427159194,48.415651656197106,90,0.012159076162426534
35.034519014273044,23.570647526221197,58.60516654049424,102,0.012882710427086495
32.06637682881646,21.30856096123789,53.374937790054354,105,0.012616469684474815
26.021723975550117,24.097478975673134,50.11920295122325,108,0.009782233784731809
26.19666248737234,25.387232220205252,51.58389470757759,123,0.008315590136964366
30.615827099038107,27.566181105827425,58.18200820486553,93,0.01158788899450163
26.28249844338561,27.87710813019758,54.15960657358319,84,0.011406385117714534
25.379964745841665,24.993983197963654,50.37394794380532,81,0.01248267860118388
24.51802708727962,25.93230158301151,50.45032867029113,72,0.013334908499952933
23.58206441484744,24.378525756245974,47.960590171093415,84,0.01162188722947987
22.891557979547258,27.711916304380402,50.60347428392766,75,0.011583066153544888
23.770636871674807,24.443588048604713,48.21422492027952,75,0.013066703779858987
21.548222887280055,25.40080004178119,46.94902292906124,66,0.013427593877888944
28.134489132170877,25.441310573930785,53.57579970610166,93,0.011552779447958928
26.437940973490637,23.160785853789687,49.59872682728032,96,0.0114439466933379
30.160382470135808,18.612571754836004,48.77295422497181,96,0.01447712447692095
26.809058052063513,23.44252966638075,50.25158771844426,96,0.011458759595685857
34.85235263868404,24.845916092962813,59.698268731646856,96,0.013173753719390356
36.472848997276294,22.065542153526977,58.53839115080327,108,0.013033221303515655
22.909846829813524,33.19635134530067,56.106198175114194,75,0.010095139674116235
30.381664913356794,33.13909392430392,63.520758837660715,78,0.012034538332414657
21.331367935961374,33.17557254542672,54.50694048138809,84,0.008527602131255077
23.64640829531976,34.93972177979681,58.58613007511657,75,0.009942547134792515
30.0703726420517,26.814249551428475,56.884622193480176,102,0.010637635484672834
42.15085636640666,25.244862916911043,67.3957192833177,120,0.011805559304199485
35.27881664111675,32.493223581938324,67.77204022305507,99,0.01071263965541207
37.38211032423574,27.27005661543298,64.65216693966872,105,0.011860771714857733
36.17459146252631,27.644908062554524,63.81949952508083,114,0.010587574747385328
26.412570786067374,27.671492939934364,54.08406372600174,81,0.011935840408126728
25.028936858761057,32.416163056181155,57.44509991494221,54,0.015286490733806984
29.33092409369619,33.78259332200325,63.11351741569944,60,0.015027815806168163
25.553760254591474,29.334318577734642,54.888078832326116,72,0.012554213393871815
26.796125653331906,36.21886426072264,63.014989914054546,57,0.01401673242445918
22.727607749305395,24.737154286948662,47.46476203625406,96,0.00979351359537418
23.074833835215276,24.634172986529347,47.70900682174462,93,0.010253770052198692
34.92216135306961,25.360579655843967,60.282741008913575,108,0.011566271256712524
33.41440521463345,24.789584134771673,58.20398934940512,102,0.012072391870320803
25.047433278852782,29.885419119546622,54.932852398399405,90,0.00975808256037815
24.90111206564212,30.592636111246815,55.493748176888936,78,0.01101462593111283
33.91115172669248,23.84582546624107,57.756977192933554,135,0.009453766765034762
29.434567004775804,21.666456553885528,51.10102355866133,108,0.011461934833161302
23.48264827895256,25.195479742750962,48.67812802170352,81,0.011729737800017771
23.8486185873256,29.496999859519757,53.34561844684536,81,0.010553105610788387
23.20300889370221,27.447771107992125,50.650780001694336,111,0.007963022396064211
43.87630935576236,27.053173533970597,70.92948288973295,201,0.006918346204416614
28.085415120209642,22.929001363728165,51.01441648393781,126,0.009156599071026833
33.63608769835473,23.025537688302204,56.66162538665693,108,0.01202904760154378
36.02152709865218,22.915124099140968,58.93665119779315,117,0.011648418713977317
24.648505648412353,25.042106588607062,49.690612237019415,96,0.010298097790069955
21.09957833025489,24.277553023249443,45.37713135350433,84,0.010742171316371797
21.167548393232693,20.239867969064576,41.40741636229727,102,0.010124404989001037
19.94879591628027,23.766352391716925,43.7151483079972,90,0.009769031054866198
18.17839958778385,32.05015811532005,50.2285577031039,78,0.008309953523955345
30.6944807338388,32.75093594758836,63.44541668142716,93,0.010257847428510406
26.506526404915604,27.18381345660231,53.69033986151791,114,0.008613286664602218
34.08564696754708,22.590566903283015,56.6762138708301,159,0.008346056039317191
23.38171348085912,24.368285844159622,47.74999932501874,69,0.014065158589249607
27.37646278395324,19.792368561876405,47.168831345829645,105,0.011932281775471605
32.2856488964386,18.11693870309264,50.40258759953124,117,0.012616740205147779
29.4026849036943,20.86913495024084,50.27181985393514,105,0.012079801100779991
24.86788659117827,28.3814088804916,53.24929547166987,66,0.01375479135716837
23.507335585493237,25.015632234802382,48.52296782029562,66,0.01448239209301516
23.022838080969095,28.472190651146825,51.49502873211592,75,0.011398395528450279
21.556677584337066,27.005342833051508,48.562020417388574,84,0.010078375983038344
22.963147631144174,22.19937104780856,45.162518678952736,93,0.011017281114024316
27.33599375307909,23.92835608226341,51.2643498353425,84,0.013086126348964024
24.22355843199305,22.223835016612387,46.44739344860544,87,0.012224021182618339
31.266415291639404,30.370515820539758,61.63693111217916,126,0.008104155717409797
40.73442990881471,34.26179429763352,74.99622420644823,96,0.011773096408448341
35.85668662538805,29.58093303244888,65.43761965783693,87,0.01316612312576095
32.121093530090505,27.86275592204691,59.98384945213742,84,0.01316947794073106
36.18546688549514,33.999548014100505,70.18501489959564,69,0.015154311133526365
28.54249868968469,32.77202606326506,61.31452475294975,66,0.013693394031473198
49.191055770465766,31.58342498350832,80.77448075397409,135,0.010035051424725272
32.83312740790463,37.40013468825313,70.23326209615776,87,0.010449551486646022
35.40355597030907,33.71230126182172,69.1158572321308,99,0.010462036708038733
28.494628425938117,27.514689060092934,56.00931748603105,72,0.014242566986952579
29.30278232945739,25.16297694866925,54.46575927812664,93,0.011978999247785208
29.804067059895488,28.626646696821503,58.43071375671699,84,0.012254383672431939
22.76853565766367,36.271764848438366,59.040300506102035,87,0.008078771509798561
25.330226673812994,32.708683103025884,58.03890977683888,81,0.010214157331925527
28.681742703758907,36.10990224944161,64.79164495320052,60,0.014056887850805997
34.27290172193488,26.554155804654883,60.82705752658976,87,0.013744546569966605
26.725378279376553,28.834189924725084,55.55956820410164,69,0.013713839066142201
31.54563938715182,29.342778153520054,60.888417540671874,93,0.011324326319201479
38.80039817482884,27.82847029621426,66.6288684710431,123,0.010240534844231802
35.75607502676958,31.936544850785932,67.69261987755552,105,0.010321812523468527
37.69204514108884,25.686367174009405,63.378412315098245,111,0.011738636533885802
27.926207767008464,30.00317446789264,57.929382234901105,78,0.012168975996887325
35.20720668905544,28.470211206259382,63.677417895314825,81,0.014337390621750955
34.370268408647156,38.127898059253134,72.49816646790029,93,0.00996879042351014
29.606494982088368,28.738451946743684,58.34494692883205,111,0.009203832106403183
26.201249256588746,31.4555227278236,57.656771984412345,63,0.013875821114617153
27.648696442376142,30.801979294772842,58.450675737148984,69,0.01339415426068449
23.89264684926145,31.59825497393265,55.4909018231941,69,0.011774005250290485
27.96868196208156,24.89236618291467,52.86104814499623,87,0.01248852479291065
31.91719730414296,37.95463914334367,69.87183644748663,129,0.006825076156565411
40.61203511066083,35.94287971673127,76.5549148273921,132,0.008263553035039463
27.615440179623242,27.586732053570174,55.202172233193416,90,0.011119449721051002
30.63419908181983,28.50272579757808,59.13692487939791,84,0.012535230122695874
26.252256299133386,40.708300837715306,66.96055713684869,60,0.011966475449642243
24.871729113054897,32.15784776850409,57.02957688155899,84,0.009839755650421512
28.14921586248626,37.70537820825652,65.85459407074278,105,0.00766203587352091
42.52405343763754,33.16165018815514,75.68570362579268,114,0.010443026433445548
25.59281900000039,34.05396243134068,59.64678143134107,72,0.01123085576705918
26.007113116658157,26.679260119660082,52.68637323631824,78,0.01258604121662703
26.311858997931502,24.88776847568569,51.19962747361719,111,0.009375643551675385
25.546986949973114,26.915227077542763,52.46221402751588,93,0.010353291364330773
28.2241217163961,33.88719840105296,62.11132011744906,66,0.013244179745749231
34.62500888071991,23.897218691509885,58.522227572229795,114,0.011334578655829687
33.442861561675684,25.526343094887533,58.969204656563214,111,0.010882656432826508
24.667990501470804,24.209288864534642,48.877279366005446,84,0.012066705735427915
31.251915311050244,24.443934193805507,55.69584950485575,102,0.011647973712408192
26.399622491756237,26.66761584668028,53.06723833843652,84,0.011818245496245121
20.62836427940654,28.899775403163225,49.528139682569766,84,0.009252263719414896
25.39050104121624,29.56095902902225,54.95146007023849,78,0.011467496661430876
32.53909653351485,28.637806024900524,61.17690255841537,114,0.00960584292527008
29.04718284403952,28.925777153537325,57.972959997576844,102,0.0098335728234777
21.999006760654105,26.073327204050095,48.0723339647042,75,0.011768428712064644
29.361111105447588,24.817611707718616,54.1787228131662,63,0.017878763464683974
23.114070129985038,25.729469272748304,48.84353940273334,72,0.012843695126378734
24.586278394433208,30.339706826058183,54.92598522049139,72,0.011892801361386582
34.34587251349326,30.205979929295875,64.55185244278914,126,0.008695431003868138
25.63121632890255,29.326215964805325,54.957432293707875,96,0.009438788249775952
26.520680340605345,23.482319920323725,50.00300026092907,99,0.011014542585115871
26.591258427977778,22.913002724848056,49.50426115282583,93,0.011950389010325002
25.007385717099126,26.236213043921154,51.24359876102028,78,0.012382209004141984
26.446600509786922,22.969201925844647,49.41580243563157,96,0.011513247264099512
23.19604168100512,27.837576809498813,51.03361849050393,81,0.010795238328053238
21.308379888338713,32.14126627734373,53.449646165682445,69,0.01063411056603828
19.60247552026168,30.723702535814855,50.326178056076536,57,0.012490472841725874
33.9207256558591,22.337649609299152,56.25837526515826,87,0.015317132143287544
26.871100515659737,21.996362362343266,48.867462878003,96,0.01199592964142133
30.06262506646731,25.522568285876115,55.585193352343424,87,0.012907208282521804
26.25881823367962,22.64757363185319,48.90639186553281,102,0.01088888762474823
32.03289255336132,21.74519912081853,53.77809167417985,93,0.014046469270838398
30.363853814504278,26.188777909351753,56.55263172385603,105,0.010577575470672377
29.246185541193483,23.04135871174686,52.28754425294034,111,0.010650824515226323
30.172747439422462,23.902415278520696,54.07516271794316,96,0.012268850991310356
38.98657674695211,26.60535008100243,65.59192682795454,105,0.01239811304024368
36.73846188809919,27.39439298112483,64.13285486922402,102,0.012031205823903712
31.120266964334792,25.527634563648828,56.64790152798362,90,0.012777362804746416
27.571555989942127,23.178595857275234,50.75015184721736,93,0.012157193197488736
39.22461067808864,30.52866400186834,69.75327467995697,114,0.010456986777196354
36.61360624856481,32.00322658272407,68.61683283128887,78,0.014106989368708953
39.92642781568742,30.540847760854305,70.46727557654172,111,0.01086678673797228
37.28155317042027,29.106495167529484,66.38804833794975,105,0.011329356298503105
24.66749004043931,31.248600316429936,55.91609035686925,78,0.010762460526409438
26.14474422403903,38.34333767062908,64.48808189466811,63,0.01190566086692141
22.35548563169067,35.48499511360846,57.84048074529913,48,0.014684800744268475
35.021751620084856,21.34646193204943,56.368213552134286,129,0.010859572677300651
32.08728220064135,27.349615417237104,59.43689761787845,111,0.01008863304699197
23.242545459523576,32.44162430858431,55.684169768107886,72,0.010825294342088345
36.78819432812052,29.275310445056228,66.06350477317675,87,0.013496195853794721
31.773897026013415,31.170476013341315,62.94437303935473,84,0.012070205070614563
60.27245789455491,34.26238014520491,94.53483803975982,114,0.01284404135026984
50.61703748447712,30.107969585562532,80.72500707003965,135,0.01053977957771572
27.100800055984692,28.154184129553116,55.25498418553781,87,0.011181094967713733
29.861083129171185,28.733320226280945,58.59440335545213,105,0.009790839635408907
32.44172387020609,28.586732243756554,61.02845611396265,78,0.014027389477912492
35.26216296826418,27.070834247130087,62.332997215394265,111,0.010840150782093105
32.21086716993458,26.06499971541519,58.27586688534977,108,0.010748006631558346
38.5277355273827,36.1972794169199,74.7250149443026,105,0.009959142969790348
26.929787250793368,28.699399005171472,55.62918625596484,75,0.012730953017207032
23.875588979622712,33.19481375365884,57.070402733281554,84,0.009306962934367554
39.92738311894564,37.26965768761775,77.1970408065634,117,0.0089790083538415
57.07729230100127,38.38624058173044,95.46353288273171,132,0.009957276164510167
25.182254884749923,34.77507684514499,59.95733172989491,72,0.010915034415525078
18.93590283780656,42.64529292322813,61.58119576103469,36,0.014725093666130538
30.096111162680437,51.27002328753759,81.36613445021803,51,0.01306495881590081
30.41925490924253,29.606685457523188,60.02594036676572,84,0.012138846591243545
28.92011708190961,30.790709704794295,59.710826786703905,78,0.012249966977528236
28.882465271183257,39.04330663189926,67.92577190308252,66,0.012104300201353436
37.74553199498749,33.81640503065415,71.56193702564164,93,0.011628700443992102
28.45780442508484,31.09381139471159,59.55161581979643,84,0.011160871241174793
48.37346707587098,36.91765994620205,85.29112702207303,102,0.01184396621389907
27.070205846248378,41.455343633894834,68.52554948014321,54,0.013427479870790293
29.304191987169496,23.581589315114456,52.88578130228395,111,0.010497467946971139
27.91107464980503,22.125313176023454,50.036387825828484,102,0.011541958505511958
32.4777503345632,30.737027786389937,63.214778120953135,72,0.014448391666590047
26.019128333654912,23.61352759073595,49.63265592439086,81,0.013230568862640454
24.2376673714285,22.619198243710926,46.85686561513943,84,0.012508484034204148
26.380615481105437,25.98881822983555,52.36943371094099,87,0.011618781285044627
32.59477552200288,26.951535579297076,59.54631110129995,111,0.010303105063811727
20.012405164183814,22.842028150010183,42.854433314194,81,0.011206835876002639
36.5589813323631,27.360885854695,63.9198671870581,114,0.010738153245381937
29.272253999901416,26.581219532313504,55.85347353221492,102,0.010502350084367035
42.838294464157414,25.952841070638048,68.79113553479546,117,0.012019916159054355
27.75990719275196,28.54365566838736,56.30356286113932,93,0.010538237649946321
24.32801595920098,28.31364703588704,52.64166299508802,81,0.011045771275215983
28.460759830604335,28.625928004799402,57.08668783540374,78,0.012767075589610297
40.301652048888215,28.30919028463548,68.61084233352369,141,0.009057915556377073
28.754223152955486,25.863058590436406,54.61728174339189,81,0.013314377955617376
27.303576851040553,31.14252405858565,58.4461009096262,78,0.011643857749447884
25.372340064855806,38.58966326154255,63.96200332639835,51,0.014294130799385414
24.91287635926104,29.595521651310136,54.50839801057118,51,0.017276463420703807
23.210083028167407,28.705863360205488,51.915946388372895,78,0.01095938839500629
27.836468361224902,27.740235127305773,55.576703488530676,90,0.011138891645609772
33.13509837847255,29.125109619313164,62.26020799778571,108,0.010148582563333449
24.51304326631817,27.342894222349564,51.855937488667735,72,0.012824211493687822
32.79291577045691,24.734195249337183,57.52711101979409,117,0.010407991964806164
26.063755149443317,23.161021310442443,49.22477645988576,99,0.010986725076977283
32.75956901047121,29.143931257657318,61.903500268128525,102,0.010655151864020362
32.67784522835251,30.4538574283858,63.131702656738305,102,0.010311173360444587
26.125700471166525,28.038836562459863,54.16453703362639,102,0.00931296178480009
34.68674684419995,26.163037371321906,60.84978421552186,102,0.011938452040283577
42.974921240923244,32.34508226746144,75.32000350838469,108,0.01129154337964395
29.211914987521777,27.516434549175347,56.728349536697124,84,0.012425908882745682
30.663709848387096,26.36821803936724,57.031927887754335,102,0.010911467887658751
27.032026248543588,26.684986700575728,53.717012949119315,81,0.01246112087043376
28.85028610934913,29.10866016299882,57.95894627234795,75,0.013247772408514028
29.51132698557354,26.46966453251396,55.9809915180875,93,0.011619323967553497
21.171813517709925,27.90143273295588,49.073246250665804,75,0.010861300058836032
26.185766781341773,24.8464185772353,51.032185358577074,72,0.014421798757701072
24.278921189627013,25.680732361490563,49.959653551117576,63,0.015239319472599324
27.305457953087284,22.6803614990626,49.98581945214988,96,0.011875783722485326
41.738338612385775,36.57497585380477,78.31331446619055,87,0.012625295365086643
25.502657691375248,34.318953864913546,59.821611556288794,66,0.012146381818679287
39.573090616235234,39.69977493267754,79.27286554891278,90,0.011085514437129664
22.566072944187695,35.940854963071416,58.50692790725911,51,0.013783975268190552
21.63408060493147,40.33823089624679,61.97231150117826,45,0.013766132597328557
20.949129936724162,46.914339861463745,67.86346979818791,66,0.008069791372294138
33.52774326586163,30.962148715898422,64.48989198176005,87,0.01216744204320852
30.368233586710033,38.51423188728293,68.88246547399297,105,0.007988048840265908
44.21508269694886,29.833496858187466,74.04857955513633,99,0.013247868400775324
29.92386711317232,29.01511063720075,58.93897775037307,69,0.01481764649646434
27.870317368916673,33.13761397828882,61.00793134720549,63,0.013976620402935236
19.054647163932586,36.493931274998225,55.54857843893081,63,0.00962053046576419
23.837654234208536,38.81566213466441,62.65331636887294,87,0.007939677913664228
24.869209683690038,27.56471855032023,52.43392823401027,90,0.010307530695185578
47.35870049928448,32.78750345418614,80.14620395347062,123,0.010483643379510953
33.27678245185888,22.86070018792238,56.137482639781254,90,0.014401053101224184
38.989816710647744,20.915346762187884,59.90516347283563,81,0.01874220300151158
35.79809244305955,33.11636837482498,68.91446081788453,135,0.007831572399168655
32.53131909700358,30.18625960446063,62.71757870146421,108,0.009768313523008944
31.0581157385841,26.63868437454049,57.69680011312459,102,0.01093106349018856
32.7551081919562,27.424823637128437,60.17993182908463,150,0.007558667529320366
23.929520365111408,28.32997812193541,52.25949848704682,102,0.008660429335189151
38.235968727086544,25.72067506090769,63.95664378799424,108,0.012168201162043408
25.54959402362695,29.965219664079076,55.514813687706024,105,0.008472227092823026
28.616686106498108,25.49326659269324,54.109952699191346,138,0.007867954597862126
32.5530586434269,37.00347664337651,69.55653528680341,102,0.008926718106521422
23.93239431608324,26.733073129696116,50.665467445779356,87,0.01060203536574702
24.03615388284597,27.058822069836605,51.094975952682574,84,0.010917647671215898
35.667430834385314,26.267988874019903,61.93541970840521,93,0.013306010177120482
32.1759343985003,23.810660217729954,55.986594616230256,93,0.013263159213575224
30.902227470065398,36.1088366168305,67.0110640868959,81,0.011012930581584398
31.910608418583713,33.64298449191919,65.5535929105029,75,0.012831588816038023
31.09938539451839,31.112921093890588,62.21230648840898,90,0.011107623812107283
22.552679921790574,31.552929108440924,54.1056090302315,63,0.012349273401382988
32.35792402708809,36.9537856696944,69.31170969678249,108,0.00840163832471478
26.369545441732892,28.567906431299487,54.93745187303238,84,0.01123088907900222
23.101650665162516,32.92210284796707,56.023753513129584,69,0.011115683429021571
27.182274348154458,34.953425830397386,62.13570017855184,66,0.0125755840418647
30.537516934672517,40.94717009312803,71.48468702780055,60,0.013397841358722835
45.566912609414416,33.90036093367051,79.46727354308493,81,0.015173582887970655
27.07668289023815,27.801552323164668,54.87823521340282,93,0.01054912525216773
25.066652024262666,31.90181278407688,56.96846480833955,72,0.01161840448653397
38.04490027030363,27.622917926341998,65.66781819664563,120,0.010411006642085907
31.77680937037311,24.787561513439876,56.564370883812984,102,0.01166938483101586
29.81701374736611,32.7508096305797,62.567823377945814,87,0.010734371773396487
26.398339752096476,28.015276307382514,54.41361605947899,75,0.012770053125172171
40.891471899885474,26.43896660357549,67.33043850346097,111,0.012149487136068147
41.019267987411695,27.997637402959512,69.0169053903712,111,0.011726528805441876
31.475153839507243,33.49101983237736,64.9661736718846,87,0.01098752217045673
31.76918295079906,29.244794160961842,61.0139771117609,102,0.010401568030347403
