dLambda_if,dLambda_ib,Lambda_b,Lambda_f,Lambda_i,T_ib,T_if,R_if,alpha
0.9951343600902393,0.7126499999999999,1.6709,1.9499410064903266,0.9548066464000874,50.0,65.0,2.04223652384721,0.015848460972147087
0.7280794781802132,0.6264500000000001,1.4355,1.5784929198027984,0.8504134416225851,40.0,48.0,1.8561476601205182,0.018589822587485514
1.1164465748443257,0.72705,1.626,1.9905629770787754,0.8741164022344495,46.0,61.0,2.2772287214728184,0.019463593457385155
0.9291865502231273,0.6217000000000001,1.6875,1.95475336703354,1.0255668168104126,50.0,65.0,1.9060224404617196,0.014316386228417688
1.202140486433255,0.68885,1.6367,2.2301943549764593,1.0280538685432044,54.0,100.0,2.1693360856048707,0.011172535806608177
0.7462972535488939,1.2361000000000002,2.3418,1.8210437741325467,1.0747465205836528,127.0,89.0,1.6943937377379077,0.008547968117267107
0.904050230424023,0.8733500000000001,1.7012,1.7591433210615326,0.8550930906375096,62.0,65.0,2.0572535789641497,0.016011071272894008
1.0375997197084872,0.83845,1.6914,1.9186821092753765,0.8810823895668893,49.0,58.0,2.177642104750881,0.01935804942689406
1.4482580976375612,0.9847500000000001,1.8242,2.3631968427360968,0.9149387450985355,64.0,87.0,2.582901702869288,0.015735548736278193
0.7733993917900934,0.8431,2.002,1.8830435274569195,1.109644135666826,74.0,70.0,1.6969796594521083,0.010899561033916118
1.3185840740768815,0.6356,1.3711,2.17214512486066,0.8535610507837786,44.0,88.0,2.5448034711355416,0.015313116418645741
1.1306886800138058,0.6478999999999999,1.626,2.127772355550213,0.9970836755364073,38.0,65.0,2.133995779647603,0.01682395881510298
0.8393480108590188,0.5243500000000001,1.5723,1.8795356763407072,1.0401876654816884,46.0,65.0,1.8069197883348624,0.01313126868305271
1.0541426821737356,0.8631,1.6367,1.9056508546986273,0.8515081725248916,48.0,57.0,2.2379713033733926,0.020389325216163337
1.238812845645448,0.91035,2.0195,2.3267886682454364,1.0879758225999885,64.0,74.0,2.138640050552775,0.014820184950614367
1.059617813884529,0.88435,1.7559,1.9502980608060156,0.8906802469214866,67.0,78.0,2.18967252001709,0.014496347710133826
0.8648852915665338,0.84775,1.8242,1.8407799458526832,0.9758946542861494,66.0,66.0,1.886248620963277,0.013871512818147382
0.958018619572697,0.75675,2.0801,2.0993057689037586,1.1412871493310617,85.0,85.0,1.8394194398265298,0.010344123443173868
0.9869933929984478,0.89625,1.96,1.927611005672397,0.9406176126739492,82.0,82.0,2.0493035423743167,0.012623581607778427
0.8776533084418134,0.64,1.501,1.7449958206164071,0.8673425121745937,36.0,45.0,2.011887802249389,0.022412218934137675
1.1338394339335596,0.8431000000000001,1.6367,2.003184448089596,0.8693450141560366,50.0,63.0,2.3042456279964925,0.019115785926932045
1.1201972613881443,0.6443,1.6953,2.1949159601503907,1.0747186987622463,46.0,65.0,2.0423167129019673,0.015849332460748853
0.9510726974882737,0.7689499999999998,1.8389,2.0391353241042864,1.0880626266160127,40.0,47.0,1.8740973857784347,0.019280764325321616
1.061039532732984,0.8082500000000001,1.7549,2.031244566232789,0.9702050334998051,42.0,53.0,2.0936240238885517,0.02011325253228402
0.8797701209027444,0.81705,1.6904,1.8143130582798563,0.9345429373771119,51.0,57.0,1.9413907972724154,0.016791062426451286
1.0324478494366067,0.77885,1.7559,2.0036439113950992,0.9711960619584925,48.0,57.0,2.0630684059350437,0.018329678210518122
1.1470572584642573,0.80995,1.8896,2.22357649722937,1.0765192387651128,54.0,68.0,2.065524160794432,0.015389822584513244
1.2966136034707012,0.70565,1.4951,2.167919170886437,0.8713055674157356,57.0,93.0,2.4881273022464616,0.014140433346587988
0.8882251512162151,0.78085,1.8848,1.9846022010023179,1.0963770497861027,55.0,59.0,1.8101456988629077,0.014510268215147762
0.9831978422202197,0.7506,1.6953,1.9466254168886705,0.9634275746684509,58.0,59.0,2.0205207615721115,0.01719876569159481
0.9972491420561527,0.75335,1.6904,1.9028253262117116,0.905576184155559,65.0,78.0,2.1012316351783014,0.013733784747725757
1.162740920326605,0.68035,1.626,2.1279460636085523,0.9652051432819472,64.0,93.0,2.204656780394876,0.012264022316034524
1.2126724970743812,0.84565,1.7549,2.146133664931067,0.9334611678566856,61.0,77.0,2.2991140272699195,0.015598415844044448
0.7599109134721251,1.0387500000000003,2.0801,1.8354959081661257,1.0755849946940006,52.0,42.0,1.706509403925179,0.01835829439531206
0.8844554882703313,0.8145499999999999,1.626,1.7510454915541644,0.8665900032838332,71.0,82.0,2.0206158447694977,0.01237554958101681
1.4252833204041742,1.4071499999999997,1.5615,2.0961679781906466,0.6708846577864725,82.0,118.0,3.1244834024179005,0.013928963359096309
0.9910034470797586,1.0924,2.084,1.9522346575556213,0.9612312104758627,104.0,101.0,2.0309730232221206,0.010120505711836078
0.6944866967138754,0.8828499999999999,1.96,1.7323882766225416,1.0379015799086662,61.0,47.0,1.669125772768348,0.0157253759456897
1.2185610484895866,0.84745,2.0156,2.339167893987732,1.1206068454981455,46.0,58.0,2.087411747826596,0.01830543455542333
0.8742240838047906,0.6806999999999999,2.0156,2.140071046136983,1.2658469623321924,51.0,53.0,1.6906238351231044,0.014293503677193882
0.9996973933115478,0.9014,2.1484,2.0351097268406675,1.0354123335291197,50.0,50.0,1.965506553224221,0.01949802347761434
1.1169429823940646,0.77325,1.8213,2.1639880089323085,1.0470450265382438,50.0,64.0,2.066757354348856,0.016365140945116922
1.1127305383679216,0.7416499999999999,1.9541,2.286255098187709,1.1735245598197872,47.0,58.0,1.9481953565068961,0.016588592272773622
1.1771455326294105,0.9120499999999998,2.2109,2.4101193830453123,1.2329738504159018,38.0,44.0,1.954720598682884,0.021976418368109703
0.5647768415875728,0.63845,1.5723,1.5111228528883782,0.9463460113008054,52.0,45.0,1.5967974026870526,0.01500402842524522
0.9573980142137313,0.8452500000000001,1.8857,1.871327377802364,0.9139293635886327,55.0,55.0,2.0475623744644933,0.01879831638278319
1.2022537414415182,0.7151999999999998,1.8203,2.311821569132843,1.109567827691325,39.0,60.0,2.083533346440879,0.017650536503433352
0.9470223856901796,0.8102,1.8213,1.9230548807806378,0.9760324950904582,66.0,72.0,1.9702775168386275,0.013588872916256631
1.0903195529542205,0.6091000000000001,1.6914,2.195485233610086,1.1051656806558656,41.0,68.0,1.98656660448157,0.014562899472062832
0.7037677147361077,0.7477,1.6953,1.6471283791086768,0.9433606643725692,47.0,42.0,1.7460218994865393,0.01914456319259655
1.2218708381289787,0.7063500000000001,1.626,2.156507424038175,0.9346365859091964,55.0,80.0,2.3073218580892236,0.015077740821181749
1.0752977669394537,0.84535,2.084,2.2453830000136015,1.1700852330741478,57.0,61.0,1.9189909730886352,0.015415539756204131
0.9660246093524112,0.6839,1.8301,2.1184395167187984,1.1524149073663872,38.0,49.0,1.8382611186105413,0.01792534104092824
1.1038870176819475,0.7141,1.8857,2.228827346572764,1.1249403288908166,53.0,68.0,1.9812849529275678,0.014506417453617205
0.7920252835707124,0.7484,1.9541,1.8972812192948376,1.1052559357241252,55.0,51.0,1.7165989866879159,0.015285353958218569
1.0583450028649686,0.7447999999999999,1.6953,1.9878691465232998,0.9295241436583312,54.0,69.0,2.1385879646973307,0.015893602167646157
0.9561344630417302,0.7162000000000001,1.6914,1.929323861677324,0.9731893986355938,41.0,50.0,1.9824752143644655,0.019746056578741438
1.123824761828185,0.7438,1.9512,2.24419111944048,1.120366357612295,47.0,56.0,2.0030868511825544,0.017896874568670253
1.194292391685255,0.8513,1.9766,2.3274685027826854,1.1331761110974303,57.0,71.0,2.053933611897833,0.014625204943895164
0.9122568378853053,0.7940499999999999,2.0195,2.101148576094161,1.1888917382088557,56.0,58.0,1.7673169966339246,0.014164841958310427
1.1720137532321577,0.65645,1.6953,2.270268711330198,1.0982549580980403,38.0,67.0,2.0671599928507067,0.015636567969538787
1.0917279115578995,0.6778499999999998,1.6953,2.13662705321895,1.0448991416610505,51.0,75.0,2.0448165454729024,0.01375961886531582
0.9027858953967971,0.72035,1.8389,1.9796955743090678,1.0769096789122707,57.0,68.0,1.838311618025992,0.012917372693584199
0.9785011694213641,0.7576,1.96,2.1029425050848083,1.1244413356634442,69.0,75.0,1.8702109557756765,0.01204268016254683
1.1458758714503017,0.8382000000000001,2.084,2.3170042232304024,1.1711283517801008,50.0,58.0,1.978437478444258,0.01697174956431141
1.0656947474593712,0.9108999999999999,1.8389,2.0195536424434777,0.9538588949841065,48.0,55.0,2.1172456985654344,0.019676158154662945
1.1877859245935396,0.8268000000000002,1.7656,2.1592767452124377,0.9714908206188981,47.0,62.0,2.222642457740206,0.01858509499864759
0.7594627665362745,0.8654999999999999,1.7559,1.8424448185392603,1.0829820520029858,39.0,39.0,1.7012699473011956,0.019656719932112127
1.2051189644063574,0.7779500000000001,1.9541,2.356346054825436,1.1512270904190787,56.0,73.0,2.0468125484848176,0.014155876483320857
1.0267120525675366,0.7085000000000001,2.1543,2.395969516958056,1.3692574643905193,49.0,55.0,1.7498312620297047,0.014676651059021016
0.7144121664946459,0.84775,2.0801,1.9777588916277244,1.2633467251330786,67.0,60.0,1.5654917626983131,0.010776931955440555
0.8628934037008412,0.7283,1.71,1.827185474833817,0.9642920711329758,53.0,58.0,1.8948465195684974,0.0158979482147789
1.0006478110119934,0.7827500000000001,1.6904,1.932965407671375,0.9323175966593815,47.0,56.0,2.073290705439271,0.018784328882284117
0.9069334257675157,0.7285999999999999,1.9131,2.129004051336794,1.2220706255692784,64.0,80.0,1.742128488151033,0.010010637896671842
1.050251474868495,0.7593000000000001,1.9131,2.1480121278762225,1.0977606530077275,85.0,105.0,1.9567217334588707,0.009223224800447159
1.0034010528639121,0.7178499999999999,2.084,2.3401078480328743,1.3367067951689622,51.0,64.0,1.750651568833448,0.012623312087263014
1.1611338734085246,0.8134000000000001,2.1465,2.4514871553531874,1.2903532819446628,69.0,82.0,1.8998573411295592,0.011291354777181722
0.8534220598649667,0.78285,2.084,2.112811517175976,1.2593894573110094,55.0,58.0,1.677647454415852,0.012869647855327241
1.2037050749105016,0.7809999999999999,2.0156,2.3804302136155777,1.1767251387050761,56.0,71.0,2.0229279848946846,0.014316126220752902
1.032173300938919,0.7490999999999999,1.7549,2.0210924362958504,0.9889191353569317,50.0,62.0,2.0437388296327943,0.016632432989706986
1.1906793016854238,0.6784000000000001,1.6914,2.324438444414998,1.1337591427295741,42.0,89.0,2.050204807009372,0.011637843103567705
1.1028650001732676,0.83985,2.084,2.2480959763779604,1.1452309762046928,63.0,70.0,1.9630066100972692,0.013900929012101819
1.0349831330636323,0.8109,2.0801,2.238960220052299,1.2039770869886668,70.0,77.0,1.8596369019382963,0.011623648825372764
1.054788356786516,0.8148499999999999,2.0234,2.233260236619907,1.1784718798333909,63.0,71.0,1.8950475398154083,0.012989211842184871
0.8811589100408876,1.2393,2.1484,1.923402649041844,1.0422437390009565,92.0,74.0,1.8454441864870526,0.011945514938560617
0.9828873794585593,0.8807500000000001,1.96,2.0468313969437437,1.0639440174851844,63.0,66.0,1.9238149407351184,0.01430257617148051
1.2804978070305915,0.6758,1.7744,2.399113043621324,1.1186152365907327,51.0,79.0,2.144716936748723,0.013934015835904047
1.3980273895973008,0.6753,1.9033,2.678583769223734,1.2805563796264334,47.0,86.0,2.0917343522236296,0.012380228403057528
1.1549818085264474,0.7534000000000001,1.9512,2.2897011166895536,1.1347193081631062,78.0,100.0,2.017856839323676,0.010128238233420917
0.906112166071869,0.7496499999999999,1.8213,2.0074640473167693,1.1013518812449004,58.0,69.0,1.822727215072857,0.012552154598501267
0.7758046707358408,0.7790999999999999,1.8213,1.7190200804530416,0.9432154097172007,82.0,77.0,1.8225105980493324,0.011245807843729473
1.1700856839092824,0.64615,1.8213,2.3166749628160392,1.1465892789067569,52.0,78.0,2.020492433894837,0.013009063449933677
0.8756225819043575,0.68075,1.8203,2.025119647027968,1.1494970651236107,61.0,70.0,1.7617440778852251,0.011671490920716622
0.9735489651712386,1.62925,2.8711,2.08374535138383,1.1101963862125914,167.0,158.0,1.8769159918566098,0.005749139737942519
1.0317706824415385,0.72415,1.6299,1.9767186207799008,0.9449479383383623,52.0,69.0,2.0918809815658723,0.015431895234615226
1.1261296138745585,0.7806500000000001,1.8203,2.1587658789123494,1.032636265037791,58.0,73.0,2.090538510027387,0.01457362492688049
1.1452253131116037,0.7857500000000002,1.96,2.30003722633656,1.1548119132249561,55.0,69.0,1.991698561468265,0.01440578718388224
0.9475008282034292,0.9343999999999999,1.8301,1.8315588804778682,0.884058052274439,56.0,48.0,2.071763133389,0.021892897245490022
0.9299851281289401,0.86245,1.8242,1.8385521656795083,0.9085670375505682,50.0,49.0,2.023573484061356,0.02075316816318774
0.945800833335523,1.0808,2.0312,1.9284093177909325,0.9826084844554095,63.0,56.0,1.9625408779771667,0.017370048292303118
1.2824535591080168,0.7565999999999999,2.2246,2.6624707850663434,1.3800172259583265,59.0,78.0,1.9293025731743614,0.012154864352328617
1.0268809796207636,0.7886000000000002,2.3477,2.5082898677980703,1.4814088881773066,54.0,58.0,1.6931786273297007,0.013098865224483778
1.0188219595557495,0.63805,1.9248,2.302442471196952,1.2836205116412023,34.0,50.0,1.793709628598184,0.016858927222229064
1.0168054572960428,0.9762000000000002,1.9248,2.0284368466549574,1.0116313893589146,64.0,68.0,2.005114578285681,0.014760068808459252
1.2464947593706586,0.8889,1.7012,2.2102924913318525,0.963797731961194,64.0,91.0,2.293315721789691,0.013158626209407845
0.6062536448592932,0.7746999999999999,1.8242,1.6879026181453292,1.081648973286036,55.0,50.0,1.5604901958326667,0.012839985863911774
0.998230849943246,0.91445,1.9502,2.007591682176149,1.009360832232903,66.0,69.0,1.9889732373852516,0.014377157451155908
0.9490745108900456,0.8482500000000001,1.8242,1.9579574199295438,1.0088829090394982,49.0,55.0,1.9407181967168095,0.017392557195665227
1.0789746750883693,0.8775,1.8213,2.0240942620029347,0.9451195869145653,55.0,62.0,2.1416276733939954,0.01772109171343347
1.3609894359950268,0.68005,1.5654,2.3121164487309964,0.9511270127359697,49.0,91.0,2.4309229133131915,0.01408246313157532
0.8381834730815143,0.6637000000000002,1.5938,1.8547974782273944,1.01661400514588,52.0,64.0,1.8244854672853326,0.013554525927471785
1.0470401437775083,0.7994500000000001,1.71,1.9389004455793963,0.891860301801888,56.0,68.0,2.1739956825773046,0.01647572169505585
1.0333750231838923,0.80445,1.8213,2.0458698013172074,1.0124947781333151,54.0,63.0,2.020622570606313,0.016107934409535684
1.1128600975469787,0.7967,1.8242,2.1557926043829814,1.0429325068360027,54.0,66.0,2.067049008687167,0.015872312041500716
0.9725640406410843,0.9477999999999998,2.1445,2.1632636265401146,1.1906995858990304,66.0,74.0,1.816800519760621,0.011640540863404004
1.0848672483783752,0.7632000000000001,2.2988,2.5097742280096034,1.4249069796312281,34.0,39.0,1.7613600493831136,0.02094076534911315
0.8730545206177057,0.6885999999999999,1.501,1.7105780862044164,0.8375235655867107,57.0,69.0,2.042423827210288,0.014931627154258062
0.9197275495521388,0.6543999999999999,1.625,1.8348169620557953,0.9150894125036565,56.0,69.0,2.00506850695146,0.0145456743467019
0.9097498586786817,0.6812,1.626,1.8620054903333474,0.9522556316546656,71.0,84.0,1.9553630647454143,0.011517101271484182
0.8500823671523081,0.71745,1.626,1.7579543314160428,0.9078719642637347,41.0,48.0,1.9363460935173906,0.01986118408912744
1.137495645470286,0.88665,1.8389,2.0628872797434616,0.9253916342731757,73.0,75.0,2.2292045911606944,0.015420387064477688
1.240165759715816,0.9684999999999999,1.9033,2.298944464627427,1.0587787049116109,63.0,80.0,2.171317248791236,0.013982131649376856
1.1385289926300273,0.7016500000000001,2.0312,2.424019115064331,1.2854901224343036,67.0,83.0,1.8856769669097266,0.01102509097348379
0.932051832136932,0.7932999999999999,2.084,2.1342233021973542,1.2021714700604222,58.0,63.0,1.775306897018681,0.013143943565666262
1.2136307444859786,0.7424,1.7559,2.3771043670833896,1.163473622597411,49.0,85.0,2.0431098057698924,0.012126667564423443
1.088831535373254,0.8112000000000001,2.0801,2.298127686296899,1.2092961509236448,51.0,56.0,1.9003845208153674,0.016540917156045516
1.0473913502364216,1.1422500000000002,2.2832,2.1195711678797515,1.07217981764333,119.0,112.0,1.9768803077627466,0.008778799323809343
0.7848423655533272,0.7221,1.4434,1.5891064583600472,0.80426409280672,66.0,69.0,1.975851554946815,0.014238761765330683
1.011848357039545,0.72075,1.3711,1.7342631012590737,0.7224147442195288,49.0,68.0,2.4006474329821574,0.01857975794356762
0.8143527611584567,0.8632500000000001,1.7559,1.6627139164520892,0.8483611552936325,61.0,60.0,1.959912834383129,0.016179824883569727
1.4186239965231482,0.7779,1.7549,2.451684304519489,1.0330603079963407,44.0,77.0,2.373224762913041,0.016192840798520475
0.8673756330841009,0.5563,1.7559,2.140702806117316,1.2733271730332152,51.0,82.0,1.6811883477032146,0.009140016613837966
1.0958323696678574,0.8767,1.9541,2.1563451054597644,1.060512735791907,112.0,126.0,2.033304299593891,0.008125604299412895
0.7988048383892329,0.7481999999999999,1.5615,1.6655911419532636,0.8667863035640307,49.0,52.0,1.9215706744611984,0.018120885365735796
0.9884847887102576,0.6654,1.4316,1.8108726098785393,0.8223878211682817,46.0,68.0,2.2019691479696513,0.01674697434244152
0.9505091633994978,0.7646000000000001,1.6914,1.842731872502484,0.8922227091029862,67.0,76.0,2.06532724812072,0.013768031482935957
1.2313309416759826,0.82135,1.8848,2.304198255761355,1.0728673140853726,39.0,57.0,2.1477010488717343,0.019347248949103325
1.2244480538906246,0.7298,2.0527,2.4818857056458112,1.2574376517551866,57.0,78.0,1.9737644265554528,0.012576279628328383
1.30565732988808,0.8878999999999999,2.3418,2.732362162325019,1.426704832436939,66.0,89.0,1.9151558894336267,0.010533278978654909
1.1362337905826592,0.7485499999999999,1.71,2.101803924695356,0.965570134112697,62.0,85.0,2.1767491044312304,0.013202060350357706
0.877911926048655,0.6933,1.8242,1.976094732179648,1.098182806130993,64.0,71.0,1.7994223922897006,0.011937096919319578
1.054716948042208,0.651,1.7207,2.110446906851595,1.0557299588093871,51.0,76.0,1.999040464127473,0.01314878519850848
1.0581354914084278,0.75285,1.7598,2.0895314328260137,1.031395941417586,73.0,94.0,2.0259255916346635,0.010835970081781079
1.3398127489535536,0.8630500000000001,2.0957,2.549776471694084,1.2099637227405302,48.0,73.0,2.107316462281133,0.014731602526513305
0.85191301377519,0.7152000000000001,2.0195,2.110597920246721,1.2586849064715309,52.0,58.0,1.676827861679343,0.012857492992832766
1.014619148389801,0.7135,1.8896,2.1719081471044612,1.1572889987146602,53.0,64.0,1.876720637210485,0.01419084236031541
0.8442606404791453,0.5987,1.6953,1.9138728888139,1.0696122483347548,52.0,61.0,1.7893146715490102,0.013760772527952679
1.1192156989973214,0.8519,1.8955,2.133714017330886,1.0144983183335645,57.0,66.0,2.1032208518943314,0.01625152046066954
1.1487412237611943,0.8798999999999999,2.0156,2.249460431471013,1.100719207709819,61.0,71.0,2.043627853239057,0.01452299301300377
0.9553279072234839,0.8202500000000001,1.8955,2.0096958567872734,1.0543679495637894,60.0,66.0,1.9060669073056706,0.014099981242887891
1.0955884393824808,0.7116,1.6914,2.1040423185130703,1.0084538791305895,48.0,68.0,2.086404110346635,0.015603214954175321
0.6566147855281822,0.5530999999999999,1.4961,1.638749734573842,0.9821349490456598,54.0,66.0,1.6685586193284483,0.011190945026724256
0.9579546426192365,0.7784499999999999,1.4961,1.7391373951864715,0.781182752567235,68.0,81.0,2.2262874973507394,0.014254813714048143
1.0854965941791672,0.8426,1.6914,1.938999752302766,0.8535031581235987,53.0,64.0,2.271813213398764,0.018497565976984213
0.9553334816667354,0.9430000000000003,2.0234,2.0309720923829273,1.075638610716192,70.0,70.0,1.8881546944755414,0.013099670971271788
1.0768836768808652,0.7330500000000002,1.7344,2.073304966278846,0.996421289397981,43.0,58.0,2.0807513732785634,0.018225941194968783
1.2546798727003539,0.77505,1.7549,2.255035594768464,1.0003557220681103,56.0,83.0,2.2542337140896844,0.014128157816564176
1.2001765955878039,0.8821999999999999,2.084,2.3627813646335225,1.1626047690457186,71.0,86.0,2.032316938260046,0.01189680705621876
0.5563332224081763,0.8495500000000002,2.0898,1.727226500827583,1.1708932784194066,69.0,50.0,1.4751357213008967,0.01121695394291169
1.019377065119059,0.73935,1.4531,1.8071123035197048,0.7877352384006459,48.0,67.0,2.2940605109766574,0.017879155912894483
1.1954463326615832,0.6178999999999999,1.3711,1.9946839713522484,0.7992376386906652,51.0,85.0,2.495733277301603,0.015523103052828143
1.0554802054278027,0.58965,1.3711,1.929881516726617,0.8744013112988143,46.0,76.0,2.207089001113251,0.015028221153039768
1.0201911001302235,0.78305,2.0156,2.2405889826236796,1.220397882493456,54.0,62.0,1.8359495823164,0.014137523240629456
0.8690010585129742,0.84385,1.8857,1.9466626173074075,1.0776615587944334,51.0,54.0,1.806376595157681,0.015798124049034787
1.1651973803022964,0.7777000000000001,1.6914,2.154084004616889,0.9888866243145928,44.0,68.0,2.178292184010383,0.016517610031342375
1.2032763529319102,0.6943999999999999,1.6299,2.1786601930004017,0.9753838400684915,56.0,93.0,2.2336439291914205,0.01246665828492132
1.2687920048064738,0.72635,1.8389,2.3229947756248683,1.0542027708183945,64.0,92.0,2.203555938125158,0.012389494787558101
1.2186239472273568,0.9895999999999998,2.1543,2.3955641847032316,1.1769402374758748,49.0,58.0,2.0354170147507906,0.01767800694966301
1.0861871776136234,0.7457500000000001,1.8203,2.1529169754446267,1.0667297978310033,62.0,77.0,2.018240213990631,0.013157115537673751
1.0636325169411558,0.8093,1.8955,2.13042364956222,1.0667911326210642,53.0,58.0,1.9970391432930759,0.017204527773097437
1.2162543624647872,0.8785499999999999,1.9512,2.260105710899016,1.0438513484342287,62.0,70.0,2.1651605032547616,0.015921056797676643
1.3318870531678182,0.81395,1.9668,2.5000857512845163,1.168198698116698,48.0,67.0,2.140120302577814,0.016383461151030187
0.9721744982239044,0.7121500000000001,1.96,2.262875721299538,1.2907012230756336,42.0,53.0,1.7532142070085697,0.015283061788073708
