dLambda_if,dLambda_ib,Lambda_b,Lambda_f,Lambda_i,T_ib,T_if,R_if,alpha
0.7274645591034381,0.6674828910785643,1.6646046091622158,1.6872348373781272,0.9597702782746891,80.0,81.0,1.7579569565450073,0.01004814502006251
2.1801584509595067,0.7977546726716713,1.9845362408504699,3.219688313941018,1.0395298629815117,83.0,143.0,3.097254276761726,0.011405523283200332
0.9841483691841126,0.5232850546029264,1.5026968972652766,2.0002260918741497,1.016077722690037,58.0,106.0,1.9685758748637925,0.009218418107506465
1.1032291437232753,0.5391986712411976,1.6006000123861779,2.1918167865950395,1.0885876428717642,43.0,79.0,2.013449997294555,0.012780628409452877
1.2190587597596156,0.5270078526219344,1.6571614958532481,2.3011513389963625,1.0820925792367468,50.0,83.0,2.1265752886129925,0.013114842561401515
1.0885958047037065,0.7862176046852211,1.711982530502234,2.045007819740388,0.9564120150366814,81.0,106.0,2.1382079977968025,0.010343416985690596
1.2266713516323384,0.5855738445994587,1.8005135386012867,2.32979018628365,1.1031188346513114,76.0,110.0,2.112002907665049,0.009805562008220492
1.1721910366643562,0.5824744886439934,1.820877858360556,2.4434049367138893,1.271213900049533,45.0,82.0,1.9221036968040404,0.01149617281817707
1.029276628256381,0.5828243787962977,1.6763173890818575,2.1404192680711316,1.1111426398147506,48.0,77.0,1.9263226802528086,0.012283758321095016
1.1883044102272067,0.6226613658861091,1.8638698526321518,2.394831800336493,1.2065273901092863,55.0,84.0,1.9848963396674906,0.011774567443164595
0.5552891742712773,0.606350969094237,1.5121176404833936,1.5575938337618982,1.0023046594906209,45.0,41.0,1.5540123644177009,0.01551214591508671
1.0343431678269719,0.7385642746568255,1.605251469415789,1.939242348251286,0.904899180424314,85.0,111.0,2.1430479662297413,0.009906884154352652
1.1950704430922376,0.7015227636273949,2.058658888196567,2.57694738592491,1.3818769428326723,45.0,68.0,1.8648168342996554,0.013221087254544753
1.245673179494555,0.7780546424119479,2.1793019427025344,2.6087780405923597,1.3631048610978047,54.0,76.0,1.9138498548756744,0.012322074370016558
1.0833616091818528,1.2611667295875935,2.419706940963838,2.3329009155929636,1.2495393064111109,77.0,68.0,1.8670088276722172,0.013246011014611555
1.2321813778923032,0.5477741292913971,1.7477885820068029,2.4206305098156453,1.1884491319233421,43.0,77.0,2.0367977432052027,0.013328606828967143
1.2790036779645286,0.6801938655103306,1.8524414417015833,2.4825865936012215,1.2035829156366928,54.0,93.0,2.062663536801649,0.011231274268133652
1.1644596567249186,0.5769589923155505,1.7465875573887766,2.295723242831743,1.1312635861068243,54.0,90.0,2.029344240392583,0.011344595690594267
1.0508621353716148,0.8721879974349953,2.1049794725693136,2.2884134704845502,1.2375513351129355,62.0,71.0,1.8491462984650378,0.012490977050926546
1.2990965866689141,0.6647951380051396,1.9583888047904896,2.5585193551233067,1.2594227684543926,54.0,87.0,2.0315015888296277,0.011753407964318613
1.227346614462284,0.6460390648152363,1.8497149045986867,2.4592218207182923,1.2318752062560083,47.0,84.0,1.9963238225992972,0.011873163790876079
1.5018429522047785,0.6343241863815141,1.9114224636343122,2.701938074373292,1.2000951221685137,68.0,111.0,2.2514365940351637,0.010548160796653553
1.0153285667217737,0.7511098233045062,2.286485391298349,2.4048638006524845,1.3895352339307108,65.0,71.0,1.7306965249449753,0.011145813696578473
0.9628467238493381,0.6513893969843643,1.7180239608946144,2.016580584988863,1.0537338611395248,51.0,68.0,1.91374754039706,0.013770595934315098
0.9726948135940952,0.557896393697064,1.6519503221884992,2.0779676426006235,1.1052728290065283,38.0,64.0,1.8800495118190859,0.014230791505092703
0.9373148327295002,0.5303020294302329,1.5363538796296428,1.9447407665882923,1.007425933858792,43.0,68.0,1.9304057015281095,0.013954471790122828
1.2574541894624884,0.62589928183607,1.521451505984239,2.1837891500639453,0.9263349606014569,69.0,120.0,2.3574508605893922,0.010310230827058241
0.9863022484023996,0.7563159203727607,1.9682104049669586,2.271352029824318,1.2850497814219184,53.0,71.0,1.7675206537999235,0.011573620750518307
0.6850018887893139,0.6372097972153303,1.597592317407884,1.6591056518469836,0.9741037630576697,76.0,81.0,1.703212444882794,0.00948467155924087
1.120270412494425,0.7242353599789513,1.8488509721116517,2.2489988104870364,1.1287283979926115,77.0,105.0,1.9925066246997696,0.00947223353243947
1.5933952896542765,0.7316438980781534,1.7669433212671253,2.5399701109757626,0.9465748213214862,73.0,111.0,2.683327354334,0.012829036647671875
1.2093716808217219,0.7396220890626126,2.0647102722222597,2.4346836748913097,1.2253119940695878,80.0,102.0,1.9869908126868783,0.009711619627134242
0.7021117952439742,0.794456803410857,2.1135202509802795,1.7358127272747057,1.0337009320307315,78.0,70.0,1.6792214009758681,0.010682749405800036
1.4760914525878273,0.7196775394238317,1.6693813989975566,2.460211507473221,0.9841200548853937,57.0,99.0,2.499909940113685,0.013352284064350314
1.2577115439357773,0.7559330745747601,2.009088608828822,2.520715154908509,1.2630036109727318,49.0,72.0,1.9958099351490541,0.013846865785693522
1.2619638328910219,0.6265860823758735,1.8226460548035397,2.5012015566921293,1.2392377238011074,40.0,73.0,2.0183387808920203,0.013879018535372085
0.910170255874778,0.7774987645727902,1.6457408006610907,1.8598184440150443,0.9496481881402663,68.0,83.0,1.958428886867252,0.011683093290148485
1.0930022375432022,0.6446532251228121,1.7934658845400155,2.2591003304866653,1.166098092943463,47.0,71.0,1.937315860610189,0.01343745338857087
0.9348222523337673,0.8057304989063943,1.8271469526738782,2.010693649224876,1.0758713968911087,67.0,79.0,1.8688977651372423,0.011420096849006307
0.7094879336859223,0.5919552287926166,1.5423911070721938,1.7341555218527656,1.0246675881668432,47.0,60.0,1.6924079007468311,0.01265128876372081
1.1810903755623934,0.740069675487868,1.8851633552090072,2.4368915181983692,1.2558011426359759,57.0,95.0,1.9405074859887754,0.010067726301978237
1.2917382084326836,0.9297836960247053,1.9214049981268564,2.2854057685318305,0.9936675600991469,74.0,95.0,2.2999701915435335,0.012648580667730891
0.858813060705838,0.6406871926939058,1.3990963228360827,1.6668642069452753,0.8080511462394373,63.0,82.0,2.0628201750627295,0.012739244643327294
1.181872423459397,0.6059748035432968,1.871597925536376,2.338573637812758,1.156701214353361,63.0,89.0,2.021761202282568,0.011411377586956012
1.490870660905224,0.7938861250826792,1.8125010692607066,2.5160038705246754,1.0251332096194514,68.0,107.0,2.454318957688107,0.012105820098488873
1.202192139282641,0.5564532223607574,2.22976929588029,2.7876740584022897,1.5854819191196488,52.0,82.0,1.758250299032213,0.009928542227687681
0.6717074118366672,0.7887542875131487,1.8048518916602025,1.6258738470548084,0.9541664352181413,79.0,69.0,1.7039730041259538,0.011143514192339487
1.555183688618994,0.8045244347711238,2.1756690435779746,2.918649112394803,1.363465423775809,59.0,97.0,2.14061102063906,0.01131982125158225
1.0682257111011966,0.5842217455822287,1.6059241563735458,2.123143163402156,1.0549174523009595,57.0,92.0,2.0126154504043985,0.010968168950545176
1.4738817735424197,0.5755745630054809,1.5685799517405385,2.478227614147815,1.0043458406053951,59.0,121.0,2.467504234053481,0.010769029423479607
0.9399814920835496,0.4504652697788246,1.5670910808987906,2.039726997589591,1.0997455055060412,38.0,68.0,1.8547263774913296,0.0131059759683377
1.0006705596787095,0.7014257671665791,1.4856812422556713,1.9121765558799466,0.9115059962012371,52.0,82.0,2.097821148570686,0.01303526445160919
1.1097774385557568,0.9688484481688904,2.28299009049698,2.3498505278860873,1.2400730893303304,61.0,63.0,1.894929055476128,0.014637203748229664
1.4070103687990534,0.5537857533929933,1.7243911069933795,2.61562649224491,1.2086161234458566,38.0,84.0,2.16414992445042,0.013259529134546652
1.218458018773852,0.7156559656230608,1.6743098055359396,2.2200583539130294,1.0016003351391773,72.0,111.0,2.2165111931642287,0.010344960792703552
1.0645903892531035,0.5946965385879929,1.6571400230894093,2.0577848677390644,0.993194478485961,68.0,97.0,2.071885126542366,0.010834474397488521
1.1695760813004727,0.693805700599663,1.7235630654040492,2.253109537388626,1.083533456088153,50.0,80.0,2.079409292559324,0.013202171918704948
1.6396136545006663,1.0461800538612434,2.130661524163217,2.6943930649287986,1.0547794104281323,75.0,99.0,2.554461187135945,0.013666858741218552
1.3873826907139903,0.8229921318294782,2.405182901414492,2.9133263127801,1.5259436220661098,69.0,97.0,1.9091965591988846,0.009618202489118776
1.3535189519001745,0.5524977839940661,1.3329427532859264,2.109288616829441,0.7557696649292667,80.0,134.0,2.7909146327364858,0.011050283556421323
1.4232251948137016,0.8727112821908478,2.273563569738462,2.6742483054671466,1.251023110653445,90.0,113.0,2.137649003198918,0.009699336154554985
1.478091252889623,0.6280774822199517,1.786085514906426,2.619939631365663,1.1418483784760398,53.0,92.0,2.294472436754123,0.01302350517300973
0.685649889701671,0.629193015278904,1.665191145436971,1.7745574712071104,1.0889075815054394,51.0,58.0,1.6296676608254894,0.01214789284006251
1.3217910347187096,0.6511582555064477,1.7532609607312963,2.4089156867827466,1.087124652064037,68.0,106.0,2.21585968288837,0.010828929500474082
1.057737820696968,0.6922896151363966,1.8403678019007228,2.197251582468209,1.1395137617712408,59.0,81.0,1.9282361092794864,0.01169483602436877
1.5085514039802712,0.7417752779186642,1.6862649060491952,2.496119199384854,0.9875677954045828,66.0,109.0,2.527542120146044,0.012272799395180532
0.818568527902001,0.5590121656630762,1.6454761859887046,1.9550547973168988,1.1364862694148978,49.0,72.0,1.7202625759160541,0.01086984431310396
0.9640456923786742,0.7247402187218985,1.9008155707528556,2.1085864467190745,1.1445407543404003,59.0,71.0,1.8422991393908508,0.012415596267293017
0.6991352587726829,0.5223332539495047,1.952070559960352,2.1141191985092043,1.4149839397365214,52.0,64.0,1.4940941300739188,0.009051110044499718
0.7573978597032803,0.4621529179450895,1.2450515763770265,1.5356429241074696,0.7782450644041893,65.0,91.0,1.973212544923919,0.010775234775522516
1.0268421582895455,0.9289117307814996,2.0394686742045476,2.1523186615394705,1.125476503249925,74.0,80.0,1.912362146454801,0.011691946927343516
0.616093066156647,0.6794355096538844,1.5872116642629266,1.5689886388101673,0.9528955726535202,69.0,63.0,1.6465483562286032,0.011419760031282256
0.7540363175137696,0.5274866819080928,1.7799034307092567,1.997225006553622,1.2431886890398522,67.0,87.0,1.6065340878351555,0.007861512558529618
0.8773653096523735,0.913433641851203,2.3240724698955937,2.154062214456175,1.2766969048038017,66.0,63.0,1.6872150362009406,0.011978473926632977
1.2105608097049116,0.5834970388465359,1.879755764242335,2.5431797194917554,1.3326189097868437,41.0,79.0,1.9084073479780834,0.011802141092182805
1.123470617343732,0.7711458505517654,2.5286349756953728,2.733978946814222,1.61050832947049,58.0,67.0,1.6975875857240128,0.011395313598951545
1.3679776439977227,0.7391652249650411,2.441623644119127,3.0082732841278075,1.6402956401300848,54.0,83.0,1.8339823691107502,0.010541924936502684
0.7234731362902209,0.7234731362902207,1.8959435461929608,1.8980441693333039,1.174571033043083,73.0,72.0,1.6159466868647732,0.009616383356095267
1.0167877177253,0.6050907238722933,1.6623017284811987,2.056812260920211,1.040024543194911,58.0,83.0,1.9776574258543662,0.01185292218009879
1.345714235668806,0.6150258319923116,1.8723736340874808,2.573257980237173,1.227543744568367,43.0,75.0,2.096265808549243,0.014237622181505665
1.0983377605916487,0.6413528540577095,1.5261180105264445,2.029830210329481,0.9314924497378322,58.0,91.0,2.1791161172597535,0.012348824994852388
1.1861936736442478,0.8729571673230236,1.846164662508204,2.1303188183761392,0.9441251447318914,71.0,86.0,2.2563945365326523,0.013651387777026198
1.0526109638310002,0.6469932535326175,1.7355752450463289,2.131666073414958,1.079055109583958,61.0,88.0,1.9754932389290536,0.011161510326592912
1.065175338094785,0.6207681391163082,1.5148352824771065,1.9908995851340028,0.9257242470392177,46.0,72.0,2.1506399897178663,0.015343972811372461
0.9449041524747723,0.5877361633654752,1.9757321597065451,2.2479703920717875,1.3030662395970152,45.0,59.0,1.725139001964315,0.013334112047427437
1.3180578504841303,0.6587031631723372,1.9186638999551708,2.5174313072015475,1.1993734567174172,74.0,112.0,2.0989553279689397,0.009550638054486044
0.8812989021466557,0.8976263447643502,2.145010927628446,2.1236736398942813,1.2423747377476255,72.0,70.0,1.7093664056180138,0.011049452490233487
1.2217739648841057,0.8044278794207655,2.3373413752582217,2.723084615354137,1.5013106504700313,60.0,81.0,1.813804900738959,0.010605176331332337
0.9983173504691659,0.9396458978781799,1.846688548153428,1.9235444821248375,0.9252271316556716,81.0,85.0,2.0789970552232955,0.012422208408297625
0.6191814205292809,0.5592740758692232,1.7979117806555482,1.943576146499256,1.324394725969975,41.0,51.0,1.4675203006987194,0.010850597269724928
1.231108104421886,0.4490652332761016,1.699925217996943,2.5000514833345995,1.2689433789127136,36.0,83.0,1.9701836385140787,0.011787109733343137
1.269597025029854,0.42675828088762113,1.5742611275337985,2.393989503210104,1.1243924781802501,50.0,111.0,2.1291404466566757,0.009822262332336497
1.106303619768337,0.6958003262905073,1.6882803170394338,2.123971456294671,1.017667836526334,55.0,81.0,2.087096968245109,0.013104909022906406
1.2446007597794528,0.7467212307811755,1.9461809239822694,2.446536674150693,1.2019359143712403,57.0,80.0,2.035496772247239,0.01281726167189707
1.1196046783637839,0.5566061276319616,1.796744393992889,2.412368250216059,1.292763571852275,38.0,74.0,1.8660552499631555,0.012162050026779093
0.9596178542766212,0.800643939771083,1.8811309325860872,2.0624261858185706,1.1028083315419495,58.0,67.0,1.870158328360542,0.013480006185508923
1.2055043416371565,0.4219256941931464,1.9332759671660233,2.70033557624083,1.4948312346036736,36.0,82.0,1.8064484563414767,0.010404342569861075
1.134003374002628,0.6552731303454611,2.1613119650814268,2.5827006768356013,1.4486973028329733,50.0,69.0,1.7827745463355587,0.01208875750797371
1.310597255114265,0.5699305269066313,1.7300131731264243,2.3998148672725965,1.0892176121583315,58.0,94.0,2.2032464775493854,0.012123732963839687
0.9839922293522068,0.6586798022790374,1.673904428519434,1.9867417527644844,1.0027495234122776,59.0,78.0,1.9812941381450462,0.01264670609167219
0.8827462575184841,0.6836812003206214,2.2373303741442925,2.3846290816859605,1.5018828241674764,60.0,69.0,1.5877597395175007,0.00966655970675703
1.576075572806648,0.772750317387342,2.236660119215273,2.882944266384212,1.3068686935775642,65.0,93.0,2.205993823673385,0.012273427437495849
1.0003329358415511,0.6967038470309392,1.8223128628024046,2.0749936731393235,1.0746607372977723,75.0,92.0,1.93083603143154,0.010317670156016288
1.3161752787612415,0.767512796112801,1.9568722411274182,2.508813813740242,1.1926385349790003,58.0,87.0,2.1035827202953965,0.012331592541172097
1.0412502780359154,0.6508057952353967,1.6763234766695014,2.1090921676311907,1.0678418895952753,47.0,73.0,1.97509780069647,0.013451014970235068
1.2451563818728677,0.5961428599688645,1.8090388314527537,2.530023826367497,1.2848674444946293,48.0,96.0,1.9690932611049377,0.010182619192154511
0.8447654449723646,0.7528817828176061,1.5936168934521244,1.7359526592293621,0.8911872142569975,85.0,97.0,1.947910193793191,0.009916774898171115
1.245140424784108,0.7380212970974791,2.237333622593157,2.729225202413457,1.484084777629349,54.0,78.0,1.8389954829757593,0.011268178668475761
0.9703783152314638,0.5246918920789128,1.7402201542119267,2.209435514253376,1.2390571990219121,43.0,71.0,1.7831586112388207,0.011752606138200181
0.9123790953102809,0.6697436648130854,1.5249832914169026,1.7903205521352197,0.8779414568249387,67.0,86.0,2.039225438345155,0.011953735761670862
1.201835477868312,1.001741735790367,2.109561420782468,2.3557914291946718,1.1539559513263598,78.0,91.0,2.041491641415705,0.011314545721698908
1.0821679571852199,0.5998029791568513,1.7786644178109579,2.263225000745681,1.1810570435604613,58.0,87.0,1.9162706941934604,0.010785073240490895
1.2028486293222804,0.5746497480782753,1.8776646364887803,2.5061470719000987,1.3032984425778182,54.0,95.0,1.9229264687396876,0.00992951153853125
0.7458104766944198,0.5926460899522283,1.907686668381088,2.042159028083606,1.2963485513891861,59.0,69.0,1.575316318975478,0.009502051401535793
1.5176048471766166,0.5576424034292498,1.8353694055689176,2.767565745376628,1.2499608982000112,46.0,95.0,2.2141218572213117,0.012070890789442859
1.6998904196938511,0.7474499725411148,1.6106403472018456,2.591090968543912,0.8912005488500608,74.0,135.0,2.9074162621278274,0.011405464004103671
0.8496514391880261,0.7231245717084469,2.004061994263535,2.17103296302047,1.3213815238324438,38.0,45.0,1.6430023606836546,0.015918545625986585
1.0083220405846678,0.7262844836055014,1.695002236638703,2.027156594864396,1.0188345542797284,68.0,93.0,1.9896818245406955,0.010672448859201709
