/scicore/home/nimwegen/GROUP/MM_Data/Guillaume/PreProcessed/20180711_GW296_glucose37_1_MMStack/GrowthLanes/20180711_GW296_glucose37_1_MMStack_Pos0/20180711_GW296_glucose37_1_MMStack_Pos0_GL14
GLidx = 0
numCells = 482
numChannels = 2
imageHeight = 377

glHeight = 300

trackRegionInterval = [50,349]
id=0; pid=-1; birth_frame=-1; daughter_type=CELL#1
	frame=0; pos_in_GL=[6,6]; pixel_limits=[257,295]; cell_height=41.73; num_pixels_in_box=780; genealogy=1
	frame=1; pos_in_GL=[6,6]; pixel_limits=[255,291]; cell_height=39.73; num_pixels_in_box=740; genealogy=1
	frame=2; pos_in_GL=[7,7]; pixel_limits=[253,290]; cell_height=39.90; num_pixels_in_box=760; genealogy=1
	frame=3; pos_in_GL=[7,7]; pixel_limits=[252,293]; cell_height=43.90; num_pixels_in_box=840; genealogy=1
	frame=4; pos_in_GL=[7,7]; pixel_limits=[250,295]; cell_height=48.73; num_pixels_in_box=920; genealogy=1
	frame=5; pos_in_GL=[7,7]; pixel_limits=[249,294]; cell_height=48.31; num_pixels_in_box=920; genealogy=1
	frame=6; pos_in_GL=[7,7]; pixel_limits=[246,293]; cell_height=51.14; num_pixels_in_box=960; genealogy=1
	DIVISION

id=1; pid=-1; birth_frame=-1; daughter_type=CELL#2
	frame=0; pos_in_GL=[5,6]; pixel_limits=[205,255]; cell_height=54.97; num_pixels_in_box=1020; genealogy=2
	frame=1; pos_in_GL=[5,6]; pixel_limits=[201,253]; cell_height=57.80; num_pixels_in_box=1060; genealogy=2
	DIVISION

id=2; pid=-1; birth_frame=-1; daughter_type=CELL#3
	frame=0; pos_in_GL=[4,6]; pixel_limits=[173,203]; cell_height=30.83; num_pixels_in_box=620; genealogy=3
	frame=1; pos_in_GL=[4,6]; pixel_limits=[167,199]; cell_height=32.83; num_pixels_in_box=660; genealogy=3
	frame=2; pos_in_GL=[4,7]; pixel_limits=[161,195]; cell_height=35.24; num_pixels_in_box=700; genealogy=3
	frame=3; pos_in_GL=[4,7]; pixel_limits=[156,190]; cell_height=35.66; num_pixels_in_box=700; genealogy=3
	frame=4; pos_in_GL=[4,7]; pixel_limits=[153,190]; cell_height=39.49; num_pixels_in_box=760; genealogy=3
	frame=5; pos_in_GL=[4,7]; pixel_limits=[148,187]; cell_height=39.83; num_pixels_in_box=800; genealogy=3
	frame=6; pos_in_GL=[4,7]; pixel_limits=[141,181]; cell_height=41.66; num_pixels_in_box=820; genealogy=3
	frame=7; pos_in_GL=[5,9]; pixel_limits=[135,176]; cell_height=42.66; num_pixels_in_box=840; genealogy=3
	frame=8; pos_in_GL=[5,9]; pixel_limits=[131,176]; cell_height=47.07; num_pixels_in_box=920; genealogy=3
	frame=9; pos_in_GL=[5,9]; pixel_limits=[123,171]; cell_height=51.31; num_pixels_in_box=980; genealogy=3
	DIVISION

id=3; pid=-1; birth_frame=-1; daughter_type=CELL#4
	frame=0; pos_in_GL=[3,6]; pixel_limits=[136,171]; cell_height=37.90; num_pixels_in_box=720; genealogy=4
	frame=1; pos_in_GL=[3,6]; pixel_limits=[130,165]; cell_height=38.73; num_pixels_in_box=720; genealogy=4
	frame=2; pos_in_GL=[3,7]; pixel_limits=[120,159]; cell_height=42.73; num_pixels_in_box=800; genealogy=4
	frame=3; pos_in_GL=[3,7]; pixel_limits=[115,154]; cell_height=41.49; num_pixels_in_box=800; genealogy=4
	frame=4; pos_in_GL=[3,7]; pixel_limits=[110,151]; cell_height=45.97; num_pixels_in_box=840; genealogy=4
	frame=5; pos_in_GL=[3,7]; pixel_limits=[103,146]; cell_height=45.49; num_pixels_in_box=880; genealogy=4
	frame=6; pos_in_GL=[3,7]; pixel_limits=[92,139]; cell_height=51.56; num_pixels_in_box=960; genealogy=4
	DIVISION

id=4; pid=-1; birth_frame=-1; daughter_type=CELL#5
	frame=0; pos_in_GL=[2,6]; pixel_limits=[103,133]; cell_height=33.73; num_pixels_in_box=620; genealogy=5
	frame=1; pos_in_GL=[2,6]; pixel_limits=[96,127]; cell_height=34.73; num_pixels_in_box=640; genealogy=5
	frame=2; pos_in_GL=[2,7]; pixel_limits=[86,118]; cell_height=35.31; num_pixels_in_box=660; genealogy=5
	frame=3; pos_in_GL=[2,7]; pixel_limits=[77,112]; cell_height=39.14; num_pixels_in_box=720; genealogy=5
	frame=4; pos_in_GL=[2,7]; pixel_limits=[71,107]; cell_height=40.56; num_pixels_in_box=740; genealogy=5
	frame=5; pos_in_GL=[2,7]; pixel_limits=[62,100]; cell_height=41.73; num_pixels_in_box=780; genealogy=5
	frame=6; pos_in_GL=[2,7]; pixel_limits=[50,90]; cell_height=44.14; num_pixels_in_box=820; genealogy=5
	frame=7; pos_in_GL=[2,9]; pixel_limits=[46,86]; cell_height=43.73; num_pixels_in_box=820; genealogy=5
	frame=8; pos_in_GL=[2,9]; pixel_limits=[37,79]; cell_height=45.73; num_pixels_in_box=860; genealogy=5
	frame=9; pos_in_GL=[2,9]; pixel_limits=[24,69]; cell_height=49.14; num_pixels_in_box=920; genealogy=5
	frame=10; pos_in_GL=[1,9]; pixel_limits=[0,62]; cell_height=69.04; num_pixels_in_box=1260; genealogy=5
