/scicore/home/nimwegen/GROUP/MM_Data/Guillaume/PreProcessed/20180711_GW296_glucose37_1_MMStack/GrowthLanes/20180711_GW296_glucose37_1_MMStack_Pos1/20180711_GW296_glucose37_1_MMStack_Pos1_GL12
GLidx = 0
numCells = 419
numChannels = 2
imageHeight = 376

glHeight = 298

trackRegionInterval = [50,347]
id=0; pid=-1; birth_frame=-1; daughter_type=CELL#1
	frame=0; pos_in_GL=[2,2]; pixel_limits=[251,297]; cell_height=49.31; num_pixels_in_box=940; genealogy=1
	frame=1; pos_in_GL=[2,2]; pixel_limits=[247,297]; cell_height=51.66; num_pixels_in_box=1020; genealogy=1
	frame=2; pos_in_GL=[2,2]; pixel_limits=[245,297]; cell_height=54.49; num_pixels_in_box=1060; genealogy=1
	frame=3; pos_in_GL=[2,2]; pixel_limits=[244,297]; cell_height=55.49; num_pixels_in_box=1080; genealogy=1
	frame=4; pos_in_GL=[2,2]; pixel_limits=[245,297]; cell_height=53.66; num_pixels_in_box=1060; genealogy=1
	frame=5; pos_in_GL=[2,2]; pixel_limits=[241,297]; cell_height=58.07; num_pixels_in_box=1140; genealogy=1
	frame=6; pos_in_GL=[2,2]; pixel_limits=[240,297]; cell_height=59.49; num_pixels_in_box=1160; genealogy=1
	frame=7; pos_in_GL=[2,2]; pixel_limits=[239,297]; cell_height=61.31; num_pixels_in_box=1180; genealogy=1
	frame=8; pos_in_GL=[2,2]; pixel_limits=[237,297]; cell_height=64.56; num_pixels_in_box=1220; genealogy=1
	frame=9; pos_in_GL=[2,2]; pixel_limits=[234,297]; cell_height=67.97; num_pixels_in_box=1280; genealogy=1
	frame=10; pos_in_GL=[2,2]; pixel_limits=[233,297]; cell_height=68.14; num_pixels_in_box=1300; genealogy=1
	frame=11; pos_in_GL=[2,2]; pixel_limits=[230,297]; cell_height=69.90; num_pixels_in_box=1360; genealogy=1
	DIVISION

id=1; pid=0; birth_frame=12; daughter_type=BOTTOM
	frame=12; pos_in_GL=[3,3]; pixel_limits=[261,297]; cell_height=38.07; num_pixels_in_box=740; genealogy=1B
	frame=13; pos_in_GL=[3,3]; pixel_limits=[262,297]; cell_height=37.90; num_pixels_in_box=720; genealogy=1B
	frame=14; pos_in_GL=[3,3]; pixel_limits=[261,297]; cell_height=38.90; num_pixels_in_box=740; genealogy=1B
	frame=15; pos_in_GL=[3,3]; pixel_limits=[260,297]; cell_height=39.49; num_pixels_in_box=760; genealogy=1B
	frame=16; pos_in_GL=[3,3]; pixel_limits=[260,297]; cell_height=41.56; num_pixels_in_box=760; genealogy=1B
	frame=17; pos_in_GL=[3,3]; pixel_limits=[259,297]; cell_height=41.31; num_pixels_in_box=780; genealogy=1B
	frame=18; pos_in_GL=[3,3]; pixel_limits=[259,297]; cell_height=42.56; num_pixels_in_box=780; genealogy=1B
	frame=19; pos_in_GL=[3,3]; pixel_limits=[257,297]; cell_height=43.73; num_pixels_in_box=820; genealogy=1B
	frame=20; pos_in_GL=[3,3]; pixel_limits=[255,297]; cell_height=45.73; num_pixels_in_box=860; genealogy=1B
	frame=21; pos_in_GL=[3,3]; pixel_limits=[254,297]; cell_height=46.31; num_pixels_in_box=880; genealogy=1B
	frame=22; pos_in_GL=[3,3]; pixel_limits=[253,297]; cell_height=46.90; num_pixels_in_box=900; genealogy=1B
	frame=23; pos_in_GL=[3,3]; pixel_limits=[251,297]; cell_height=49.73; num_pixels_in_box=940; genealogy=1B
	frame=24; pos_in_GL=[3,3]; pixel_limits=[249,297]; cell_height=51.31; num_pixels_in_box=980; genealogy=1B
	frame=25; pos_in_GL=[3,3]; pixel_limits=[247,297]; cell_height=53.31; num_pixels_in_box=1020; genealogy=1B
	frame=26; pos_in_GL=[3,3]; pixel_limits=[243,296]; cell_height=57.56; num_pixels_in_box=1080; genealogy=1B
	DIVISION

id=2; pid=0; birth_frame=12; daughter_type=TOP
	frame=12; pos_in_GL=[2,3]; pixel_limits=[224,259]; cell_height=37.49; num_pixels_in_box=720; genealogy=1T
	frame=13; pos_in_GL=[2,3]; pixel_limits=[225,260]; cell_height=35.41; num_pixels_in_box=720; genealogy=1T
	frame=14; pos_in_GL=[2,3]; pixel_limits=[224,259]; cell_height=37.49; num_pixels_in_box=720; genealogy=1T
	frame=15; pos_in_GL=[2,3]; pixel_limits=[220,258]; cell_height=41.31; num_pixels_in_box=780; genealogy=1T
	frame=16; pos_in_GL=[2,3]; pixel_limits=[220,258]; cell_height=39.66; num_pixels_in_box=780; genealogy=1T
	frame=17; pos_in_GL=[2,3]; pixel_limits=[218,257]; cell_height=40.66; num_pixels_in_box=800; genealogy=1T
	frame=18; pos_in_GL=[2,3]; pixel_limits=[216,257]; cell_height=43.49; num_pixels_in_box=840; genealogy=1T
	frame=19; pos_in_GL=[2,3]; pixel_limits=[213,255]; cell_height=45.73; num_pixels_in_box=860; genealogy=1T
	frame=20; pos_in_GL=[2,3]; pixel_limits=[208,253]; cell_height=48.31; num_pixels_in_box=920; genealogy=1T
	frame=21; pos_in_GL=[2,3]; pixel_limits=[206,252]; cell_height=49.73; num_pixels_in_box=940; genealogy=1T
	frame=22; pos_in_GL=[2,3]; pixel_limits=[203,251]; cell_height=51.73; num_pixels_in_box=980; genealogy=1T
	frame=23; pos_in_GL=[2,3]; pixel_limits=[199,249]; cell_height=53.31; num_pixels_in_box=1020; genealogy=1T
	frame=24; pos_in_GL=[2,3]; pixel_limits=[193,247]; cell_height=56.49; num_pixels_in_box=1100; genealogy=1T
	frame=25; pos_in_GL=[2,3]; pixel_limits=[191,245]; cell_height=57.31; num_pixels_in_box=1100; genealogy=1T
	frame=26; pos_in_GL=[2,3]; pixel_limits=[183,241]; cell_height=60.49; num_pixels_in_box=1180; genealogy=1T
	DIVISION

id=3; pid=1; birth_frame=27; daughter_type=BOTTOM
	frame=27; pos_in_GL=[5,5]; pixel_limits=[267,292]; cell_height=26.66; num_pixels_in_box=520; genealogy=1BB
	frame=28; pos_in_GL=[5,5]; pixel_limits=[268,297]; cell_height=31.90; num_pixels_in_box=600; genealogy=1BB
	frame=29; pos_in_GL=[5,5]; pixel_limits=[267,297]; cell_height=33.31; num_pixels_in_box=620; genealogy=1BB
	frame=30; pos_in_GL=[5,5]; pixel_limits=[265,295]; cell_height=33.31; num_pixels_in_box=620; genealogy=1BB
	frame=31; pos_in_GL=[5,5]; pixel_limits=[265,297]; cell_height=35.73; num_pixels_in_box=660; genealogy=1BB
	frame=32; pos_in_GL=[5,5]; pixel_limits=[264,297]; cell_height=36.73; num_pixels_in_box=680; genealogy=1BB
	frame=33; pos_in_GL=[5,5]; pixel_limits=[263,297]; cell_height=36.49; num_pixels_in_box=700; genealogy=1BB
	frame=34; pos_in_GL=[5,5]; pixel_limits=[261,297]; cell_height=39.73; num_pixels_in_box=740; genealogy=1BB
	frame=35; pos_in_GL=[5,5]; pixel_limits=[259,295]; cell_height=39.73; num_pixels_in_box=740; genealogy=1BB
	frame=36; pos_in_GL=[5,5]; pixel_limits=[258,297]; cell_height=43.14; num_pixels_in_box=800; genealogy=1BB
	frame=37; pos_in_GL=[6,6]; pixel_limits=[256,297]; cell_height=44.73; num_pixels_in_box=840; genealogy=1BB
	frame=38; pos_in_GL=[6,6]; pixel_limits=[254,297]; cell_height=46.31; num_pixels_in_box=880; genealogy=1BB
	frame=39; pos_in_GL=[6,6]; pixel_limits=[253,297]; cell_height=47.73; num_pixels_in_box=900; genealogy=1BB
	frame=40; pos_in_GL=[6,6]; pixel_limits=[252,297]; cell_height=48.73; num_pixels_in_box=920; genealogy=1BB
	frame=41; pos_in_GL=[6,6]; pixel_limits=[251,297]; cell_height=49.73; num_pixels_in_box=940; genealogy=1BB
	frame=42; pos_in_GL=[7,7]; pixel_limits=[250,297]; cell_height=51.14; num_pixels_in_box=960; genealogy=1BB
	frame=43; pos_in_GL=[8,8]; pixel_limits=[249,297]; cell_height=51.31; num_pixels_in_box=980; genealogy=1BB
	frame=44; pos_in_GL=[8,8]; pixel_limits=[246,297]; cell_height=54.31; num_pixels_in_box=1040; genealogy=1BB
	frame=45; pos_in_GL=[8,8]; pixel_limits=[245,297]; cell_height=55.31; num_pixels_in_box=1060; genealogy=1BB
	DIVISION

id=4; pid=1; birth_frame=27; daughter_type=TOP
	frame=27; pos_in_GL=[4,5]; pixel_limits=[243,265]; cell_height=23.66; num_pixels_in_box=460; genealogy=1BT
	frame=28; pos_in_GL=[4,5]; pixel_limits=[245,266]; cell_height=23.90; num_pixels_in_box=440; genealogy=1BT
	frame=29; pos_in_GL=[4,5]; pixel_limits=[243,265]; cell_height=25.73; num_pixels_in_box=460; genealogy=1BT
	frame=30; pos_in_GL=[4,5]; pixel_limits=[239,263]; cell_height=26.07; num_pixels_in_box=500; genealogy=1BT
	frame=31; pos_in_GL=[4,5]; pixel_limits=[240,263]; cell_height=26.73; num_pixels_in_box=480; genealogy=1BT
