/scicore/home/nimwegen/GROUP/MM_Data/Guillaume/20170327_GW339_temp/20170327_GW339_Pos5/output/20170327_GW339_Pos5_GL11
GLidx = 0
numCells = 264
numChannels = 3
imageHeight = 413

glHeight = 337

trackRegionInterval = [50,386]
id=0; pid=-1; birth_frame=-1; daughter_type=CELL#1
	frame=0; pos_in_GL=[4,4]; pixel_limits=[243,324]; cell_height=82.66; num_pixels_in_box=1640; genealogy=1
	frame=1; pos_in_GL=[4,4]; pixel_limits=[242,325]; cell_height=84.66; num_pixels_in_box=1680; genealogy=1
	DIVISION

id=1; pid=-1; birth_frame=-1; daughter_type=CELL#2
	frame=0; pos_in_GL=[3,4]; pixel_limits=[196,241]; cell_height=45.00; num_pixels_in_box=920; genealogy=2
	frame=1; pos_in_GL=[3,4]; pixel_limits=[194,240]; cell_height=46.00; num_pixels_in_box=940; genealogy=2
	frame=2; pos_in_GL=[3,5]; pixel_limits=[193,238]; cell_height=45.83; num_pixels_in_box=920; genealogy=2
	frame=3; pos_in_GL=[3,5]; pixel_limits=[192,238]; cell_height=46.00; num_pixels_in_box=940; genealogy=2
	frame=4; pos_in_GL=[3,5]; pixel_limits=[193,237]; cell_height=44.00; num_pixels_in_box=900; genealogy=2
	frame=5; pos_in_GL=[2,4]; pixel_limits=[191,236]; cell_height=45.83; num_pixels_in_box=920; genealogy=2
	frame=6; pos_in_GL=[2,4]; pixel_limits=[191,235]; cell_height=44.83; num_pixels_in_box=900; genealogy=2
	frame=7; pos_in_GL=[2,4]; pixel_limits=[191,234]; cell_height=43.00; num_pixels_in_box=880; genealogy=2
	frame=8; pos_in_GL=[2,4]; pixel_limits=[190,233]; cell_height=43.83; num_pixels_in_box=880; genealogy=2
	frame=9; pos_in_GL=[3,5]; pixel_limits=[189,232]; cell_height=43.00; num_pixels_in_box=880; genealogy=2
	frame=10; pos_in_GL=[3,5]; pixel_limits=[188,232]; cell_height=44.83; num_pixels_in_box=900; genealogy=2
	frame=11; pos_in_GL=[2,4]; pixel_limits=[187,230]; cell_height=44.66; num_pixels_in_box=880; genealogy=2
	frame=12; pos_in_GL=[3,5]; pixel_limits=[185,229]; cell_height=45.66; num_pixels_in_box=900; genealogy=2
	frame=13; pos_in_GL=[3,5]; pixel_limits=[184,228]; cell_height=46.49; num_pixels_in_box=900; genealogy=2
	frame=14; pos_in_GL=[2,4]; pixel_limits=[183,226]; cell_height=45.49; num_pixels_in_box=880; genealogy=2
	frame=15; pos_in_GL=[2,4]; pixel_limits=[180,225]; cell_height=47.49; num_pixels_in_box=920; genealogy=2
	frame=16; pos_in_GL=[2,4]; pixel_limits=[179,224]; cell_height=45.83; num_pixels_in_box=920; genealogy=2
	frame=17; pos_in_GL=[2,4]; pixel_limits=[179,223]; cell_height=46.49; num_pixels_in_box=900; genealogy=2
	frame=18; pos_in_GL=[2,4]; pixel_limits=[178,222]; cell_height=45.66; num_pixels_in_box=900; genealogy=2
	frame=19; pos_in_GL=[2,4]; pixel_limits=[177,222]; cell_height=47.49; num_pixels_in_box=920; genealogy=2
	frame=20; pos_in_GL=[2,4]; pixel_limits=[176,221]; cell_height=48.31; num_pixels_in_box=920; genealogy=2
	frame=21; pos_in_GL=[2,4]; pixel_limits=[173,219]; cell_height=47.66; num_pixels_in_box=940; genealogy=2
	frame=22; pos_in_GL=[2,4]; pixel_limits=[174,218]; cell_height=46.49; num_pixels_in_box=900; genealogy=2
	frame=23; pos_in_GL=[2,4]; pixel_limits=[173,217]; cell_height=47.31; num_pixels_in_box=900; genealogy=2
	frame=24; pos_in_GL=[2,4]; pixel_limits=[170,216]; cell_height=48.49; num_pixels_in_box=940; genealogy=2
	frame=25; pos_in_GL=[2,4]; pixel_limits=[170,215]; cell_height=48.31; num_pixels_in_box=920; genealogy=2
	frame=26; pos_in_GL=[2,4]; pixel_limits=[170,214]; cell_height=45.66; num_pixels_in_box=900; genealogy=2
	frame=27; pos_in_GL=[2,4]; pixel_limits=[169,213]; cell_height=44.41; num_pixels_in_box=900; genealogy=2
	frame=28; pos_in_GL=[2,4]; pixel_limits=[167,212]; cell_height=47.49; num_pixels_in_box=920; genealogy=2
	frame=29; pos_in_GL=[2,4]; pixel_limits=[166,211]; cell_height=45.41; num_pixels_in_box=920; genealogy=2
	frame=30; pos_in_GL=[2,4]; pixel_limits=[165,210]; cell_height=46.66; num_pixels_in_box=920; genealogy=2
	frame=31; pos_in_GL=[2,4]; pixel_limits=[164,209]; cell_height=45.41; num_pixels_in_box=920; genealogy=2
	frame=32; pos_in_GL=[2,4]; pixel_limits=[163,208]; cell_height=45.83; num_pixels_in_box=920; genealogy=2
	frame=33; pos_in_GL=[2,4]; pixel_limits=[162,206]; cell_height=45.24; num_pixels_in_box=900; genealogy=2
	frame=34; pos_in_GL=[2,4]; pixel_limits=[160,205]; cell_height=45.41; num_pixels_in_box=920; genealogy=2
	frame=35; pos_in_GL=[2,4]; pixel_limits=[159,204]; cell_height=46.24; num_pixels_in_box=920; genealogy=2
	frame=36; pos_in_GL=[2,4]; pixel_limits=[158,202]; cell_height=45.24; num_pixels_in_box=900; genealogy=2
	frame=37; pos_in_GL=[2,4]; pixel_limits=[156,201]; cell_height=45.00; num_pixels_in_box=920; genealogy=2
	frame=38; pos_in_GL=[2,4]; pixel_limits=[155,200]; cell_height=45.41; num_pixels_in_box=920; genealogy=2
	frame=39; pos_in_GL=[2,4]; pixel_limits=[153,198]; cell_height=45.41; num_pixels_in_box=920; genealogy=2
	frame=40; pos_in_GL=[2,4]; pixel_limits=[152,197]; cell_height=46.24; num_pixels_in_box=920; genealogy=2
	frame=41; pos_in_GL=[2,4]; pixel_limits=[153,195]; cell_height=43.24; num_pixels_in_box=860; genealogy=2
	frame=42; pos_in_GL=[3,5]; pixel_limits=[151,193]; cell_height=44.07; num_pixels_in_box=860; genealogy=2
	frame=43; pos_in_GL=[3,5]; pixel_limits=[148,190]; cell_height=44.07; num_pixels_in_box=860; genealogy=2
	frame=44; pos_in_GL=[3,5]; pixel_limits=[146,188]; cell_height=43.24; num_pixels_in_box=860; genealogy=2
	frame=45; pos_in_GL=[3,5]; pixel_limits=[143,185]; cell_height=44.07; num_pixels_in_box=860; genealogy=2
	frame=46; pos_in_GL=[3,5]; pixel_limits=[140,182]; cell_height=44.07; num_pixels_in_box=860; genealogy=2
	frame=47; pos_in_GL=[3,5]; pixel_limits=[137,179]; cell_height=43.24; num_pixels_in_box=860; genealogy=2
	frame=48; pos_in_GL=[3,6]; pixel_limits=[134,176]; cell_height=43.24; num_pixels_in_box=860; genealogy=2
	frame=49; pos_in_GL=[3,6]; pixel_limits=[131,173]; cell_height=44.90; num_pixels_in_box=860; genealogy=2
	frame=50; pos_in_GL=[3,6]; pixel_limits=[128,170]; cell_height=44.07; num_pixels_in_box=860; genealogy=2
	frame=51; pos_in_GL=[3,7]; pixel_limits=[125,167]; cell_height=45.73; num_pixels_in_box=860; genealogy=2
	frame=52; pos_in_GL=[3,7]; pixel_limits=[122,164]; cell_height=44.90; num_pixels_in_box=860; genealogy=2
	frame=53; pos_in_GL=[3,7]; pixel_limits=[120,161]; cell_height=43.07; num_pixels_in_box=840; genealogy=2
	frame=54; pos_in_GL=[3,7]; pixel_limits=[117,158]; cell_height=42.24; num_pixels_in_box=840; genealogy=2
	frame=55; pos_in_GL=[3,7]; pixel_limits=[114,155]; cell_height=41.41; num_pixels_in_box=840; genealogy=2
	frame=56; pos_in_GL=[4,8]; pixel_limits=[111,152]; cell_height=41.41; num_pixels_in_box=840; genealogy=2
	frame=57; pos_in_GL=[4,8]; pixel_limits=[107,149]; cell_height=42.83; num_pixels_in_box=860; genealogy=2
	frame=58; pos_in_GL=[4,8]; pixel_limits=[104,146]; cell_height=42.83; num_pixels_in_box=860; genealogy=2
	frame=59; pos_in_GL=[3,7]; pixel_limits=[101,143]; cell_height=42.83; num_pixels_in_box=860; genealogy=2
	frame=60; pos_in_GL=[3,7]; pixel_limits=[98,140]; cell_height=42.83; num_pixels_in_box=860; genealogy=2
	frame=61; pos_in_GL=[3,7]; pixel_limits=[95,137]; cell_height=42.83; num_pixels_in_box=860; genealogy=2
	frame=62; pos_in_GL=[4,8]; pixel_limits=[92,134]; cell_height=42.00; num_pixels_in_box=860; genealogy=2
	frame=63; pos_in_GL=[4,8]; pixel_limits=[89,131]; cell_height=42.00; num_pixels_in_box=860; genealogy=2
	frame=64; pos_in_GL=[4,8]; pixel_limits=[85,127]; cell_height=42.00; num_pixels_in_box=860; genealogy=2
	frame=65; pos_in_GL=[3,7]; pixel_limits=[83,124]; cell_height=41.00; num_pixels_in_box=840; genealogy=2
	frame=66; pos_in_GL=[3,7]; pixel_limits=[80,121]; cell_height=41.83; num_pixels_in_box=840; genealogy=2
	frame=67; pos_in_GL=[3,7]; pixel_limits=[75,117]; cell_height=42.83; num_pixels_in_box=860; genealogy=2
	frame=68; pos_in_GL=[3,7]; pixel_limits=[70,112]; cell_height=42.83; num_pixels_in_box=860; genealogy=2
	frame=69; pos_in_GL=[3,8]; pixel_limits=[66,108]; cell_height=42.00; num_pixels_in_box=860; genealogy=2
	frame=70; pos_in_GL=[3,8]; pixel_limits=[61,103]; cell_height=43.66; num_pixels_in_box=860; genealogy=2
	frame=71; pos_in_GL=[2,8]; pixel_limits=[57,98]; cell_height=41.83; num_pixels_in_box=840; genealogy=2
	frame=72; pos_in_GL=[2,8]; pixel_limits=[52,94]; cell_height=42.00; num_pixels_in_box=860; genealogy=2
	frame=73; pos_in_GL=[2,8]; pixel_limits=[48,90]; cell_height=44.07; num_pixels_in_box=860; genealogy=2
	frame=74; pos_in_GL=[2,9]; pixel_limits=[43,85]; cell_height=43.66; num_pixels_in_box=860; genealogy=2
	frame=75; pos_in_GL=[2,10]; pixel_limits=[38,80]; cell_height=43.66; num_pixels_in_box=860; genealogy=2
	frame=76; pos_in_GL=[2,10]; pixel_limits=[34,75]; cell_height=42.66; num_pixels_in_box=840; genealogy=2
	frame=77; pos_in_GL=[2,10]; pixel_limits=[29,71]; cell_height=43.66; num_pixels_in_box=860; genealogy=2
	frame=78; pos_in_GL=[2,10]; pixel_limits=[25,67]; cell_height=42.83; num_pixels_in_box=860; genealogy=2
	frame=79; pos_in_GL=[1,9]; pixel_limits=[21,63]; cell_height=43.24; num_pixels_in_box=860; genealogy=2
	frame=80; pos_in_GL=[1,9]; pixel_limits=[16,58]; cell_height=44.49; num_pixels_in_box=860; genealogy=2
	frame=81; pos_in_GL=[1,9]; pixel_limits=[12,55]; cell_height=44.66; num_pixels_in_box=880; genealogy=2
	frame=82; pos_in_GL=[1,9]; pixel_limits=[9,50]; cell_height=42.24; num_pixels_in_box=840; genealogy=2
