/scicore/home/nimwegen/GROUP/MM_Data/Guillaume/20170327_GW339_temp/20170327_GW339_Pos0/output/20170327_GW339_Pos0_GL23
GLidx = 0
numCells = 220
numChannels = 1
imageHeight = 412

glHeight = 320

trackRegionInterval = [65,384]
id=0; pid=-1; birth_frame=-1; daughter_type=CELL#1
	frame=0; pos_in_GL=[6,6]; pixel_limits=[238,279]; cell_height=43.49; num_pixels_in_box=840; genealogy=1
	frame=1; pos_in_GL=[6,6]; pixel_limits=[238,279]; cell_height=41.83; num_pixels_in_box=840; genealogy=1
	frame=2; pos_in_GL=[6,6]; pixel_limits=[237,279]; cell_height=42.83; num_pixels_in_box=860; genealogy=1
	frame=3; pos_in_GL=[7,7]; pixel_limits=[237,279]; cell_height=42.83; num_pixels_in_box=860; genealogy=1
	frame=4; pos_in_GL=[7,7]; pixel_limits=[237,279]; cell_height=42.83; num_pixels_in_box=860; genealogy=1
	frame=5; pos_in_GL=[7,7]; pixel_limits=[236,279]; cell_height=44.66; num_pixels_in_box=880; genealogy=1
	frame=6; pos_in_GL=[7,7]; pixel_limits=[236,279]; cell_height=43.83; num_pixels_in_box=880; genealogy=1
	frame=7; pos_in_GL=[7,7]; pixel_limits=[235,280]; cell_height=45.83; num_pixels_in_box=920; genealogy=1
	frame=8; pos_in_GL=[8,8]; pixel_limits=[234,280]; cell_height=46.83; num_pixels_in_box=940; genealogy=1
	frame=9; pos_in_GL=[7,7]; pixel_limits=[234,280]; cell_height=46.83; num_pixels_in_box=940; genealogy=1
	frame=10; pos_in_GL=[7,7]; pixel_limits=[233,280]; cell_height=47.83; num_pixels_in_box=960; genealogy=1
	frame=11; pos_in_GL=[7,7]; pixel_limits=[232,280]; cell_height=48.83; num_pixels_in_box=980; genealogy=1
	frame=12; pos_in_GL=[7,7]; pixel_limits=[231,280]; cell_height=49.83; num_pixels_in_box=1000; genealogy=1
	frame=13; pos_in_GL=[7,7]; pixel_limits=[231,280]; cell_height=49.83; num_pixels_in_box=1000; genealogy=1
