/scicore/home/nimwegen/GROUP/MM_Data/Guillaume/PreProcessed/20180709_GW296_glucose8aa37_1_MMStack/GrowthLanes/20180709_GW296_glucose8aa37_1_MMStack_Pos0/20180709_GW296_glucose8aa37_1_MMStack_Pos0_GL15
GLidx = 0
numCells = 445
numChannels = 2
imageHeight = 376

glHeight = 299

trackRegionInterval = [50,348]
id=0; pid=-1; birth_frame=-1; daughter_type=CELL#1
	frame=0; pos_in_GL=[7,7]; pixel_limits=[236,298]; num_pixels_in_box=1260; genealogy=1
	frame=1; pos_in_GL=[6,6]; pixel_limits=[232,298]; num_pixels_in_box=1340; genealogy=1
	DIVISION

id=1; pid=-1; birth_frame=-1; daughter_type=CELL#2
	frame=0; pos_in_GL=[6,7]; pixel_limits=[207,234]; num_pixels_in_box=560; genealogy=2
	frame=1; pos_in_GL=[5,6]; pixel_limits=[202,230]; num_pixels_in_box=580; genealogy=2
	frame=2; pos_in_GL=[6,8]; pixel_limits=[198,228]; num_pixels_in_box=620; genealogy=2
	frame=3; pos_in_GL=[6,8]; pixel_limits=[195,226]; num_pixels_in_box=640; genealogy=2
	frame=4; pos_in_GL=[6,8]; pixel_limits=[192,222]; num_pixels_in_box=620; genealogy=2
	frame=5; pos_in_GL=[5,7]; pixel_limits=[186,218]; num_pixels_in_box=660; genealogy=2
	frame=6; pos_in_GL=[6,8]; pixel_limits=[179,214]; num_pixels_in_box=720; genealogy=2
	frame=7; pos_in_GL=[6,8]; pixel_limits=[172,209]; num_pixels_in_box=760; genealogy=2
	frame=8; pos_in_GL=[5,7]; pixel_limits=[166,205]; num_pixels_in_box=800; genealogy=2
	frame=9; pos_in_GL=[5,7]; pixel_limits=[160,200]; num_pixels_in_box=820; genealogy=2
	frame=10; pos_in_GL=[5,7]; pixel_limits=[152,193]; num_pixels_in_box=840; genealogy=2
	frame=11; pos_in_GL=[5,7]; pixel_limits=[146,189]; num_pixels_in_box=880; genealogy=2
	frame=12; pos_in_GL=[5,7]; pixel_limits=[137,182]; num_pixels_in_box=920; genealogy=2
	frame=13; pos_in_GL=[4,6]; pixel_limits=[128,176]; num_pixels_in_box=980; genealogy=2
	frame=14; pos_in_GL=[4,7]; pixel_limits=[120,169]; num_pixels_in_box=1000; genealogy=2
	frame=15; pos_in_GL=[4,7]; pixel_limits=[111,164]; num_pixels_in_box=1080; genealogy=2
	frame=16; pos_in_GL=[3,7]; pixel_limits=[106,162]; num_pixels_in_box=1140; genealogy=2
	frame=17; pos_in_GL=[3,7]; pixel_limits=[98,158]; num_pixels_in_box=1220; genealogy=2
	frame=18; pos_in_GL=[4,8]; pixel_limits=[92,155]; num_pixels_in_box=1280; genealogy=2
	DIVISION

id=2; pid=-1; birth_frame=-1; daughter_type=CELL#3
	frame=0; pos_in_GL=[5,7]; pixel_limits=[181,205]; num_pixels_in_box=500; genealogy=3
	frame=1; pos_in_GL=[4,6]; pixel_limits=[175,200]; num_pixels_in_box=520; genealogy=3
	frame=2; pos_in_GL=[5,8]; pixel_limits=[170,196]; num_pixels_in_box=540; genealogy=3
	frame=3; pos_in_GL=[5,8]; pixel_limits=[167,193]; num_pixels_in_box=540; genealogy=3
	frame=4; pos_in_GL=[5,8]; pixel_limits=[162,190]; num_pixels_in_box=580; genealogy=3
	frame=5; pos_in_GL=[4,7]; pixel_limits=[154,184]; num_pixels_in_box=620; genealogy=3
	frame=6; pos_in_GL=[5,8]; pixel_limits=[146,177]; num_pixels_in_box=640; genealogy=3
	frame=7; pos_in_GL=[5,8]; pixel_limits=[138,170]; num_pixels_in_box=660; genealogy=3
	frame=8; pos_in_GL=[4,7]; pixel_limits=[130,164]; num_pixels_in_box=700; genealogy=3
	frame=9; pos_in_GL=[4,7]; pixel_limits=[122,158]; num_pixels_in_box=740; genealogy=3
	frame=10; pos_in_GL=[4,7]; pixel_limits=[112,150]; num_pixels_in_box=780; genealogy=3
	frame=11; pos_in_GL=[4,7]; pixel_limits=[104,144]; num_pixels_in_box=820; genealogy=3
	frame=12; pos_in_GL=[4,7]; pixel_limits=[94,135]; num_pixels_in_box=840; genealogy=3
	frame=13; pos_in_GL=[3,6]; pixel_limits=[83,126]; num_pixels_in_box=880; genealogy=3
	frame=14; pos_in_GL=[3,7]; pixel_limits=[72,118]; num_pixels_in_box=940; genealogy=3
	frame=15; pos_in_GL=[3,7]; pixel_limits=[60,109]; num_pixels_in_box=1000; genealogy=3
	frame=16; pos_in_GL=[2,7]; pixel_limits=[52,104]; num_pixels_in_box=1060; genealogy=3
	frame=17; pos_in_GL=[2,7]; pixel_limits=[42,96]; num_pixels_in_box=1100; genealogy=3
	DIVISION

id=3; pid=-1; birth_frame=-1; daughter_type=CELL#4
	frame=0; pos_in_GL=[4,7]; pixel_limits=[137,179]; num_pixels_in_box=860; genealogy=4
	frame=1; pos_in_GL=[3,6]; pixel_limits=[129,173]; num_pixels_in_box=900; genealogy=4
	frame=2; pos_in_GL=[4,8]; pixel_limits=[121,167]; num_pixels_in_box=940; genealogy=4
	frame=3; pos_in_GL=[4,8]; pixel_limits=[117,165]; num_pixels_in_box=980; genealogy=4
	frame=4; pos_in_GL=[4,8]; pixel_limits=[109,160]; num_pixels_in_box=1040; genealogy=4
	frame=5; pos_in_GL=[3,7]; pixel_limits=[99,152]; num_pixels_in_box=1080; genealogy=4
	DIVISION

id=4; pid=-1; birth_frame=-1; daughter_type=CELL#5
	frame=0; pos_in_GL=[3,7]; pixel_limits=[96,135]; num_pixels_in_box=800; genealogy=5
	frame=1; pos_in_GL=[2,6]; pixel_limits=[88,127]; num_pixels_in_box=800; genealogy=5
	frame=2; pos_in_GL=[3,8]; pixel_limits=[77,119]; num_pixels_in_box=860; genealogy=5
	frame=3; pos_in_GL=[3,8]; pixel_limits=[72,115]; num_pixels_in_box=880; genealogy=5
	frame=4; pos_in_GL=[3,8]; pixel_limits=[62,107]; num_pixels_in_box=920; genealogy=5
	frame=5; pos_in_GL=[2,7]; pixel_limits=[49,97]; num_pixels_in_box=980; genealogy=5
	frame=6; pos_in_GL=[2,8]; pixel_limits=[36,86]; num_pixels_in_box=1020; genealogy=5
	frame=7; pos_in_GL=[2,8]; pixel_limits=[19,75]; num_pixels_in_box=1140; genealogy=5
	frame=8; pos_in_GL=[1,7]; pixel_limits=[0,66]; num_pixels_in_box=1340; genealogy=5
	frame=9; pos_in_GL=[1,7]; pixel_limits=[0,56]; num_pixels_in_box=1140; genealogy=5
	frame=10; pos_in_GL=[1,7]; pixel_limits=[0,45]; num_pixels_in_box=920; genealogy=5
	frame=11; pos_in_GL=[1,7]; pixel_limits=[0,35]; num_pixels_in_box=720; genealogy=5
	frame=12; pos_in_GL=[1,7]; pixel_limits=[0,22]; num_pixels_in_box=460; genealogy=5
	EXIT

id=5; pid=-1; birth_frame=-1; daughter_type=CELL#6
	frame=0; pos_in_GL=[2,7]; pixel_limits=[42,94]; num_pixels_in_box=1060; genealogy=6
	frame=1; pos_in_GL=[1,6]; pixel_limits=[29,84]; num_pixels_in_box=1120; genealogy=6
	DIVISION

id=6; pid=-1; birth_frame=-1; daughter_type=CELL#7
	frame=0; pos_in_GL=[1,7]; pixel_limits=[0,40]; num_pixels_in_box=820; genealogy=7
	EXIT

id=7; pid=0; birth_frame=2; daughter_type=BOTTOM
	frame=2; pos_in_GL=[8,8]; pixel_limits=[263,298]; num_pixels_in_box=720; genealogy=1B
	frame=3; pos_in_GL=[8,8]; pixel_limits=[263,298]; num_pixels_in_box=720; genealogy=1B
	frame=4; pos_in_GL=[8,8]; pixel_limits=[262,298]; num_pixels_in_box=740; genealogy=1B
	frame=5; pos_in_GL=[7,7]; pixel_limits=[260,298]; num_pixels_in_box=780; genealogy=1B
	frame=6; pos_in_GL=[8,8]; pixel_limits=[258,298]; num_pixels_in_box=820; genealogy=1B
	frame=7; pos_in_GL=[8,8]; pixel_limits=[256,298]; num_pixels_in_box=860; genealogy=1B
	frame=8; pos_in_GL=[7,7]; pixel_limits=[255,298]; num_pixels_in_box=880; genealogy=1B
	frame=9; pos_in_GL=[7,7]; pixel_limits=[252,298]; num_pixels_in_box=940; genealogy=1B
	frame=10; pos_in_GL=[7,7]; pixel_limits=[249,298]; num_pixels_in_box=1000; genealogy=1B
	frame=11; pos_in_GL=[7,7]; pixel_limits=[248,298]; num_pixels_in_box=1020; genealogy=1B
	frame=12; pos_in_GL=[7,7]; pixel_limits=[244,298]; num_pixels_in_box=1100; genealogy=1B
	frame=13; pos_in_GL=[6,6]; pixel_limits=[241,298]; num_pixels_in_box=1160; genealogy=1B
	frame=14; pos_in_GL=[7,7]; pixel_limits=[238,298]; num_pixels_in_box=1220; genealogy=1B
	frame=15; pos_in_GL=[7,7]; pixel_limits=[235,298]; num_pixels_in_box=1280; genealogy=1B
	DIVISION

id=8; pid=0; birth_frame=2; daughter_type=TOP
	frame=2; pos_in_GL=[7,8]; pixel_limits=[230,261]; num_pixels_in_box=640; genealogy=1T
	frame=3; pos_in_GL=[7,8]; pixel_limits=[228,261]; num_pixels_in_box=680; genealogy=1T
	frame=4; pos_in_GL=[7,8]; pixel_limits=[224,260]; num_pixels_in_box=740; genealogy=1T
	frame=5; pos_in_GL=[6,7]; pixel_limits=[220,258]; num_pixels_in_box=780; genealogy=1T
	frame=6; pos_in_GL=[7,8]; pixel_limits=[216,256]; num_pixels_in_box=820; genealogy=1T
	frame=7; pos_in_GL=[7,8]; pixel_limits=[211,254]; num_pixels_in_box=880; genealogy=1T
	frame=8; pos_in_GL=[6,7]; pixel_limits=[207,253]; num_pixels_in_box=940; genealogy=1T
	frame=9; pos_in_GL=[6,7]; pixel_limits=[202,250]; num_pixels_in_box=980; genealogy=1T
	frame=10; pos_in_GL=[6,7]; pixel_limits=[195,247]; num_pixels_in_box=1060; genealogy=1T
	frame=11; pos_in_GL=[6,7]; pixel_limits=[191,246]; num_pixels_in_box=1120; genealogy=1T
	frame=12; pos_in_GL=[6,7]; pixel_limits=[184,242]; num_pixels_in_box=1180; genealogy=1T
	frame=13; pos_in_GL=[5,6]; pixel_limits=[178,239]; num_pixels_in_box=1240; genealogy=1T
	DIVISION

id=9; pid=5; birth_frame=2; daughter_type=BOTTOM
