/scicore/home/nimwegen/GROUP/MM_Data/Guillaume/PreProcessed/20180709_GW296_glucose8aa37_1_MMStack/GrowthLanes/20180709_GW296_glucose8aa37_1_MMStack_Pos0/20180709_GW296_glucose8aa37_1_MMStack_Pos0_GL22
GLidx = 0
numCells = 399
numChannels = 2
imageHeight = 376

glHeight = 295

trackRegionInterval = [50,344]
id=0; pid=-1; birth_frame=-1; daughter_type=CELL#1
	frame=0; pos_in_GL=[7,7]; pixel_limits=[255,294]; num_pixels_in_box=800; genealogy=1
	frame=1; pos_in_GL=[7,7]; pixel_limits=[254,294]; num_pixels_in_box=820; genealogy=1
	frame=2; pos_in_GL=[6,6]; pixel_limits=[253,294]; num_pixels_in_box=840; genealogy=1
	frame=3; pos_in_GL=[8,8]; pixel_limits=[251,294]; num_pixels_in_box=880; genealogy=1
	frame=4; pos_in_GL=[8,8]; pixel_limits=[250,294]; num_pixels_in_box=900; genealogy=1
	frame=5; pos_in_GL=[8,8]; pixel_limits=[248,294]; num_pixels_in_box=940; genealogy=1
	frame=6; pos_in_GL=[7,7]; pixel_limits=[246,294]; num_pixels_in_box=980; genealogy=1
	frame=7; pos_in_GL=[7,7]; pixel_limits=[243,294]; num_pixels_in_box=1040; genealogy=1
	frame=8; pos_in_GL=[8,8]; pixel_limits=[240,294]; num_pixels_in_box=1100; genealogy=1
	frame=9; pos_in_GL=[7,7]; pixel_limits=[239,294]; num_pixels_in_box=1120; genealogy=1
	frame=10; pos_in_GL=[7,7]; pixel_limits=[235,294]; num_pixels_in_box=1200; genealogy=1
	DIVISION

id=1; pid=-1; birth_frame=-1; daughter_type=CELL#2
	frame=0; pos_in_GL=[6,7]; pixel_limits=[217,253]; num_pixels_in_box=740; genealogy=2
	frame=1; pos_in_GL=[6,7]; pixel_limits=[214,252]; num_pixels_in_box=780; genealogy=2
	frame=2; pos_in_GL=[5,6]; pixel_limits=[211,251]; num_pixels_in_box=820; genealogy=2
	frame=3; pos_in_GL=[7,8]; pixel_limits=[208,249]; num_pixels_in_box=840; genealogy=2
	frame=4; pos_in_GL=[7,8]; pixel_limits=[204,248]; num_pixels_in_box=900; genealogy=2
	frame=5; pos_in_GL=[7,8]; pixel_limits=[201,246]; num_pixels_in_box=920; genealogy=2
	frame=6; pos_in_GL=[6,7]; pixel_limits=[197,244]; num_pixels_in_box=960; genealogy=2
	frame=7; pos_in_GL=[6,7]; pixel_limits=[192,241]; num_pixels_in_box=1000; genealogy=2
	frame=8; pos_in_GL=[7,8]; pixel_limits=[187,238]; num_pixels_in_box=1040; genealogy=2
	frame=9; pos_in_GL=[6,7]; pixel_limits=[183,237]; num_pixels_in_box=1100; genealogy=2
	frame=10; pos_in_GL=[6,7]; pixel_limits=[176,233]; num_pixels_in_box=1160; genealogy=2
	frame=11; pos_in_GL=[6,8]; pixel_limits=[170,231]; num_pixels_in_box=1240; genealogy=2
	DIVISION

id=2; pid=-1; birth_frame=-1; daughter_type=CELL#3
